Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.2993","MAF_27560","VBIMycAfr123451_2993","PATRIC.572418.5.NC_015758.CDS.3040206.3041096.fwd","PATRIC","CDS",3040206,3041096,891,"+","FIG01313020","PLF_1763_00002076","PGF_03149486","YP_004724405.1",296,,"O-Methyltransferase involved in polyketide biosynthesis",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.2994","MAF_27570","VBIMycAfr123451_2994","PATRIC.572418.5.NC_015758.CDS.3041083.3042759.rev","PATRIC","CDS",3041083,3042759,1677,"-","FIG01303963","PLF_1763_00000197","PGF_06848757","YP_004724406.1",558,,"Ribonuclease J2 (endoribonuclease in RNA processing)",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.2995","MAF_27580","VBIMycAfr123451_2995","PATRIC.572418.5.NC_015758.CDS.3042790.3043692.rev","PATRIC","CDS",3042790,3043692,903,"-","FIG00019600","PLF_1763_00000610","PGF_00549380","YP_004724407.1",300,"dapA","4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)","GO:0008840|4-hydroxy-tetrahydrodipicolinate synthase"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.2996","MAF_27590","VBIMycAfr123451_2996","PATRIC.572418.5.NC_015758.CDS.3043761.3044513.rev","PATRIC","CDS",3043761,3044513,753,"-","FIG00001348","PLF_1763_00001219","PGF_06098642","YP_004724408.1",250,"thyX","Thymidylate synthase ThyX (EC 2.1.1.148)","GO:0050797|thymidylate synthase (FAD) activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.2997",,"VBIMycAfr123451_2997","PATRIC.572418.5.NC_015758.CDS.3044912.3045028.rev","PATRIC","CDS",3044912,3045028,117,"-","FIG00820589","PLF_1763_00142346","PGF_02919297",,38,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.2998","MAF_27610","VBIMycAfr123451_2998","PATRIC.572418.5.NC_015758.CDS.3045029.3046651.rev","PATRIC","CDS",3045029,3046651,1623,"-","FIG00000477","PLF_1763_00002455","PGF_03084064","YP_004724410.1",540,"hsdM","Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.2999","MAF_27620","VBIMycAfr123451_2999","PATRIC.572418.5.NC_015758.CDS.3046738.3047154.rev","PATRIC","CDS",3046738,3047154,417,"-","FIG00033999","PLF_1763_00002394","PGF_02408578","YP_004724411.1",138,,"VapC21 antibacterial toxin protein / Toxin 1, PIN domain",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3000","MAF_27630","VBIMycAfr123451_3000","PATRIC.572418.5.NC_015758.CDS.3047151.3047366.rev","PATRIC","CDS",3047151,3047366,216,"-","FIG00821098","PLF_1763_00306594","PGF_04793906","YP_004724412.1",71,,"VapB21 protein (antitoxin to VapC21) / Antitoxin to Toxin 1, PIN domain",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3001","MAF_27640","VBIMycAfr123451_3001","PATRIC.572418.5.NC_015758.CDS.3047443.3047838.rev","PATRIC","CDS",3047443,3047838,396,"-","FIG00033999","PLF_1763_00003446","PGF_03078762","YP_004724413.1",131,,"toxin VapC42 @ Toxin 1, PIN domain",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3002","MAF_27650","VBIMycAfr123451_3002","PATRIC.572418.5.NC_015758.CDS.3047835.3048104.rev","PATRIC","CDS",3047835,3048104,270,"-","FIG01319704","PLF_1763_00003284","PGF_02411921","YP_004724414.1",89,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3003","MAF_27660","VBIMycAfr123451_3003","PATRIC.572418.5.NC_015758.CDS.3048114.3049208.rev","PATRIC","CDS",3048114,3049208,1095,"-","FIG00000494","PLF_1763_00002981","PGF_04563108","YP_004724415.1",364,"hsdS","Type I restriction-modification system, specificity subunit S",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3004","MAF_27670","VBIMycAfr123451_3004","PATRIC.572418.5.NC_015758.CDS.3049205.3049624.rev","PATRIC","CDS",3049205,3049624,420,"-","FIG01373679","PLF_1763_00000293","PGF_02905495","YP_004724416.1",139,,"FIG074102: hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3005","MAF_27680","VBIMycAfr123451_3005","PATRIC.572418.5.NC_015758.CDS.3049698.3050183.rev","PATRIC","CDS",3049698,3050183,486,"-","FIG00000048","PLF_1763_00002402","PGF_09348764","YP_004724417.1",161,"dfrA","Dihydrofolate reductase (EC 1.5.1.3)","GO:0004146|dihydrofolate reductase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3006","MAF_27690","VBIMycAfr123451_3006","PATRIC.572418.5.NC_015758.CDS.3050248.3051048.rev","PATRIC","CDS",3050248,3051048,801,"-","FIG00000398","PLF_1763_00000389","PGF_00056897","YP_004724418.1",266,"thyA","Thymidylate synthase (EC 2.1.1.45)","GO:0004799|thymidylate synthase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.278","MAF_02590","VBIMycAfr123451_0278","PATRIC.572418.5.NC_015758.CDS.305072.305476.rev","PATRIC","CDS",305072,305476,405,"-","FIG00825709","PLF_1763_00002204","PGF_00266648","YP_004721976.1",134,,"hypothetical protein Rv0258c",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3007",,"VBIMycAfr123451_3007","PATRIC.572418.5.NC_015758.CDS.3051036.3051185.rev","PATRIC","CDS",3051036,3051185,150,"-","FIG00822853","PLF_1763_00403603","PGF_12703057",,49,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3008","MAF_27700","VBIMycAfr123451_3008","PATRIC.572418.5.NC_015758.CDS.3051204.3051941.fwd","PATRIC","CDS",3051204,3051941,738,"+","FIG01069253","PLF_1763_00002270","PGF_02280536","YP_004724419.1",245,,"Dienelactone hydrolase family protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3009","MAF_27710","VBIMycAfr123451_3009","PATRIC.572418.5.NC_015758.CDS.3052156.3052938.rev","PATRIC","CDS",3052156,3052938,783,"-","FIG00621114","PLF_1763_00073225","PGF_10532194","YP_004724420.1",260,,"Oxidoreductase, short-chain dehydrogenase/reductase family",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3010",,"VBIMycAfr123451_3010","PATRIC.572418.5.NC_015758.CDS.3053171.3053401.rev","PATRIC","CDS",3053171,3053401,231,"-","FIG00820770","PLF_1763_00099508","PGF_02446765",,76,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3011","MAF_27730","VBIMycAfr123451_3011","PATRIC.572418.5.NC_015758.CDS.3053462.3054604.rev","PATRIC","CDS",3053462,3054604,1143,"-","FIG00013075","PLF_1763_00152278","PGF_02893754","YP_004724422.1",380,"PPE43","PPE family protein, SVP subgroup => PPE43",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3012","MAF_27740","VBIMycAfr123451_3012","PATRIC.572418.5.NC_015758.CDS.3054726.3055553.rev","PATRIC","CDS",3054726,3055553,828,"-","FIG01311212","PLF_1763_00003190","PGF_02981773","YP_004724423.1",275,"PE27","PE family protein => PE27",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.279","MAF_02600","VBIMycAfr123451_0279","PATRIC.572418.5.NC_015758.CDS.305552.306295.rev","PATRIC","CDS",305552,306295,744,"-","FIG00132864","PLF_1763_00013398","PGF_00052852","YP_004721977.1",247,,"Sirohydrochlorin ferrochelatase SirB (EC 4.99.1.4)","GO:0051266|sirohydrochlorin ferrochelatase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3013","MAF_27750","VBIMycAfr123451_3013","PATRIC.572418.5.NC_015758.CDS.3055877.3056983.rev","PATRIC","CDS",3055877,3056983,1107,"-","FIG00013075","PLF_1763_00003164","PGF_03084364","YP_004724424.1",368,"PPE44","PPE family protein, SVP subgroup => PPE44",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3014","MAF_27760","VBIMycAfr123451_3014","PATRIC.572418.5.NC_015758.CDS.3057149.3057601.rev","PATRIC","CDS",3057149,3057601,453,"-","FIG01193004","PLF_1763_00001989","PGF_00023283","YP_004724425.1",150,,"Multimeric flavodoxin WrbA",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3015","MAF_27770","VBIMycAfr123451_3015","PATRIC.572418.5.NC_015758.CDS.3057687.3058160.rev","PATRIC","CDS",3057687,3058160,474,"-",,"PLF_1763_00045938","PGF_02446830","YP_004724426.1",157,,"Membrane protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3016","MAF_27780","VBIMycAfr123451_3016","PATRIC.572418.5.NC_015758.CDS.3058172.3058909.rev","PATRIC","CDS",3058172,3058909,738,"-","FIG00000347","PLF_1763_00001018","PGF_01176589","YP_004724427.1",245,"dapB","4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)","GO:0008839|4-hydroxy-tetrahydrodipicolinate reductase"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3017",,"VBIMycAfr123451_3017","PATRIC.572418.5.NC_015758.CDS.3058908.3059042.fwd","PATRIC","CDS",3058908,3059042,135,"+","FIG01534496","PLF_1763_00004174","PGF_02414592",,44,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3018","MAF_27800","VBIMycAfr123451_3018","PATRIC.572418.5.NC_015758.CDS.3059414.3059938.fwd","PATRIC","CDS",3059414,3059938,525,"+","FIG00989082","PLF_1763_00003097","PGF_10519603","YP_004724429.1",174,,"Acetyltransferase, GNAT family",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3019","MAF_27810","VBIMycAfr123451_3019","PATRIC.572418.5.NC_015758.CDS.3059942.3061033.rev","PATRIC","CDS",3059942,3061033,1092,"-","FIG01303955","PLF_1763_00354749","PGF_00066480","YP_004724430.1",363,,"Vanillate O-demethylase oxidoreductase (EC 1.14.13.-)",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3020","MAF_27820","VBIMycAfr123451_3020","PATRIC.572418.5.NC_015758.CDS.3061053.3061970.rev","PATRIC","CDS",3061053,3061970,918,"-","FIG01341765","PLF_1763_00000133","PGF_00425624","YP_004724431.1",305,,"FF domain protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3021","MAF_27830","VBIMycAfr123451_3021","PATRIC.572418.5.NC_015758.CDS.3062281.3062727.rev","PATRIC","CDS",3062281,3062727,447,"-","FIG00820819","PLF_1763_00053708","PGF_08225224","YP_004724432.1",148,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3022","MAF_27840","VBIMycAfr123451_3022","PATRIC.572418.5.NC_015758.CDS.3062783.3063220.rev","PATRIC","CDS",3062783,3063220,438,"-","FIG01956023","PLF_1763_00001801","PGF_01204205","YP_004724433.1",145,,"Transcriptional regulator Rv2779c, AsnC family",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.280","MAF_02610","VBIMycAfr123451_0280","PATRIC.572418.5.NC_015758.CDS.306292.307437.rev","PATRIC","CDS",306292,307437,1146,"-","FIG00816213","PLF_1763_00340232","PGF_00045694","YP_004721978.1",381,,"Putative uroporphyrinogen-III synthase (EC 4.2.1.75), related to YjjA (in BS) / Response regulator","GO:0004852|uroporphyrinogen-III synthase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3023",,"VBIMycAfr123451_3023","PATRIC.572418.5.NC_015758.CDS.3063608.3063721.rev","PATRIC","CDS",3063608,3063721,114,"-","FIG01569761","PLF_1763_00004695","PGF_02416174",,37,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3024",,"VBIMycAfr123451_3024","PATRIC.572418.5.NC_015758.CDS.3063708.3064502.fwd","PATRIC","CDS",3063708,3064502,795,"+","FIG00000895","PLF_1763_00000110","PGF_04306800",,264,,"Alanine dehydrogenase (EC 1.4.1.1)","GO:0000286|alanine dehydrogenase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3025","MAF_27860","VBIMycAfr123451_3025","PATRIC.572418.5.NC_015758.CDS.3064517.3065551.rev","PATRIC","CDS",3064517,3065551,1035,"-","FIG01304356","PLF_1763_00198179","PGF_05326245","YP_004724434.1",344,,"putative oxidoreductase, nitronate monooxygenase family",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3026","MAF_27870","VBIMycAfr123451_3026","PATRIC.572418.5.NC_015758.CDS.3065612.3066853.rev","PATRIC","CDS",3065612,3066853,1242,"-","FIG00007959","PLF_1763_00000735","PGF_05572316","YP_004724435.1",413,"pepR","FIG007959: peptidase, M16 family",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3027","MAF_27880","VBIMycAfr123451_3027","PATRIC.572418.5.NC_015758.CDS.3066906.3069164.rev","PATRIC","CDS",3066906,3069164,2259,"-","FIG00000391","PLF_1763_00000451","PGF_03104485","YP_004724436.1",752,"gpsI","Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)","GO:0004654|polyribonucleotide nucleotidyltransferase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3028","MAF_27890","VBIMycAfr123451_3028","PATRIC.572418.5.NC_015758.CDS.3069518.3070033.rev","PATRIC","CDS",3069518,3070033,516,"-","FIG01307972","PLF_1763_00003024","PGF_00017387","YP_004724437.1",171,"lppU","Lipoprotein LppU",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3029","MAF_27900","VBIMycAfr123451_3029","PATRIC.572418.5.NC_015758.CDS.3070046.3070315.rev","PATRIC","CDS",3070046,3070315,270,"-","FIG00000144","PLF_1763_00001123","PGF_00049847","YP_004724438.1",89,"rpsO","SSU ribosomal protein S15p (S13e)","GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3030","MAF_27910","VBIMycAfr123451_3030","PATRIC.572418.5.NC_015758.CDS.3070472.3071650.rev","PATRIC","CDS",3070472,3071650,1179,"-","FIG00000220","PLF_1763_00000616","PGF_02623406","YP_004724439.1",392,"ribF","FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)","GO:0003919|FMN adenylyltransferase activity;GO:0008531|riboflavin kinase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3031","MAF_27920","VBIMycAfr123451_3031","PATRIC.572418.5.NC_015758.CDS.3071705.3073441.fwd","PATRIC","CDS",3071705,3073441,1737,"+","FIG01318978","PLF_1763_00002509","PGF_08225224","YP_004724440.1",578,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3032","MAF_27930","VBIMycAfr123451_3032","PATRIC.572418.5.NC_015758.CDS.3073526.3074212.fwd","PATRIC","CDS",3073526,3074212,687,"+","FIG00634996","PLF_1763_00000109","PGF_00021968","YP_004724441.1",228,"sirR","Mn-dependent transcriptional regulator MntR","GO:0003700|transcription factor activity;GO:0005506|iron ion binding"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3033","MAF_27940","VBIMycAfr123451_3033","PATRIC.572418.5.NC_015758.CDS.3074273.3075505.rev","PATRIC","CDS",3074273,3075505,1233,"-","FIG00009849","PLF_1763_00059906","PGF_00032903","YP_004724442.1",410,"fadE21","Acyl-CoA dehydrogenase (EC 1.3.8.1), Mycobacterial subgroup FadE21","GO:0004085|butyryl-CoA dehydrogenase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.281","MAF_02620","VBIMycAfr123451_0281","PATRIC.572418.5.NC_015758.CDS.307537.308946.rev","PATRIC","CDS",307537,308946,1410,"-","FIG00005529","PLF_1763_00007927","PGF_10414227","YP_004721979.1",469,"narK3","Uncharacterized MFS-type transporter MSMEG_0433, NarK/U family",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3034","MAF_27950","VBIMycAfr123451_3034","PATRIC.572418.5.NC_015758.CDS.3075531.3076772.rev","PATRIC","CDS",3075531,3076772,1242,"-","FIG01279374","PLF_1763_00000147","PGF_00419687","YP_004724443.1",413,"ltp1","3-ketoacyl-CoA thiolase (EC 2.3.1.16)","GO:0003988|acetyl-CoA C-acyltransferase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3035","MAF_27960","VBIMycAfr123451_3035","PATRIC.572418.5.NC_015758.CDS.3076769.3078148.rev","PATRIC","CDS",3076769,3078148,1380,"-","FIG01306568","PLF_1763_00246570","PGF_01000105","YP_004724444.1",459,,"Mobile element protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3036","MAF_27970","VBIMycAfr123451_3036","PATRIC.572418.5.NC_015758.CDS.3078148.3078729.rev","PATRIC","CDS",3078148,3078729,582,"-","FIG01374739","PLF_1763_00003259","PGF_01803500","YP_004724445.1",193,,"Resolvase",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3037","MAF_27980","VBIMycAfr123451_3037","PATRIC.572418.5.NC_015758.CDS.3078931.3079827.rev","PATRIC","CDS",3078931,3079827,897,"-",,"PLF_1763_00001289","PGF_00413295","YP_004724446.1",298,"truB","tRNA pseudouridine(55) synthase (EC 5.4.99.25)",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3038","MAF_27990","VBIMycAfr123451_3038","PATRIC.572418.5.NC_015758.CDS.3079824.3080507.rev","PATRIC","CDS",3079824,3080507,684,"-","FIG01124387","PLF_1763_00002252","PGF_00422426","YP_004724447.1",227,,"4'-phosphopantetheinyl transferase EntD (EC 2.7.8.-)",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3039","MAF_28000","VBIMycAfr123451_3039","PATRIC.572418.5.NC_015758.CDS.3080504.3081478.rev","PATRIC","CDS",3080504,3081478,975,"-","FIG01127638","PLF_1763_00002114","PGF_00020610","YP_004724448.1",324,,"Metallophosphoesterase, SimX4 hydrolase",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3040","MAF_28010","VBIMycAfr123451_3040","PATRIC.572418.5.NC_015758.CDS.3081623.3082186.rev","PATRIC","CDS",3081623,3082186,564,"-","FIG01322168","PLF_1763_00002563","PGF_00400657","YP_004724449.1",187,"lppV","PROBABLE CONSERVED LIPOPROTEIN LPPV",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3041","MAF_28020","VBIMycAfr123451_3041","PATRIC.572418.5.NC_015758.CDS.3082186.3083874.rev","PATRIC","CDS",3082186,3083874,1689,"-","FIG00822806","PLF_1763_00002473","PGF_08225224","YP_004724450.1",562,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3042","MAF_28030","VBIMycAfr123451_3042","PATRIC.572418.5.NC_015758.CDS.3083878.3084204.rev","PATRIC","CDS",3083878,3084204,327,"-","FIG00821478","PLF_1763_00003398","PGF_02412471","YP_004724451.1",108,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3043","MAF_28040","VBIMycAfr123451_3043","PATRIC.572418.5.NC_015758.CDS.3084377.3084964.fwd","PATRIC","CDS",3084377,3084964,588,"+","FIG01121868","PLF_1763_00002230","PGF_00408678","YP_004724452.1",195,,"putative membrane protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3044","MAF_28050","VBIMycAfr123451_3044","PATRIC.572418.5.NC_015758.CDS.3084983.3086632.fwd","PATRIC","CDS",3084983,3086632,1650,"+","FIG01381897","PLF_1763_00011322","PGF_00041424","YP_004724453.1",549,,"Putative hydrolase",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3045","MAF_28060","VBIMycAfr123451_3045","PATRIC.572418.5.NC_015758.CDS.3086734.3087087.rev","PATRIC","CDS",3086734,3087087,354,"-","FIG00009628","PLF_1763_00003109","PGF_10301671","YP_004724454.1",117,,"Programmed cell death toxin YdcE",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3046",,"VBIMycAfr123451_3046","PATRIC.572418.5.NC_015758.CDS.3087074.3087292.rev","PATRIC","CDS",3087074,3087292,219,"-","FIG00008524","PLF_1763_00003077","PGF_02411005",,72,,"Programmed cell death antitoxin YdcD",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3047","MAF_28070","VBIMycAfr123451_3047","PATRIC.572418.5.NC_015758.CDS.3087347.3088363.rev","PATRIC","CDS",3087347,3088363,1017,"-","FIG00823566","PLF_1763_00002631","PGF_01091251","YP_004724455.1",338,,"FIG00823567: hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3048","MAF_28080","VBIMycAfr123451_3048","PATRIC.572418.5.NC_015758.CDS.3088389.3088856.fwd","PATRIC","CDS",3088389,3088856,468,"+","FIG01412152","PLF_1763_00003425","PGF_00852067","YP_004724456.1",155,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3049","MAF_28090","VBIMycAfr123451_3049","PATRIC.572418.5.NC_015758.CDS.3089032.3089223.rev","PATRIC","CDS",3089032,3089223,192,"-",,"PLF_1763_00003540","PGF_02412548","YP_004724457.1",63,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3050",,"VBIMycAfr123451_3050","PATRIC.572418.5.NC_015758.CDS.3089206.3089361.fwd","PATRIC","CDS",3089206,3089361,156,"+",,"PLF_1763_00003836","PGF_08225224",,51,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3051","MAF_28100","VBIMycAfr123451_3051","PATRIC.572418.5.NC_015758.CDS.3089407.3089838.fwd","PATRIC","CDS",3089407,3089838,432,"+","FIG00821655","PLF_1763_00002522","PGF_12665244","YP_004724458.1",143,,"Mobile element protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3052","MAF_28110","VBIMycAfr123451_3052","PATRIC.572418.5.NC_015758.CDS.3089835.3090026.fwd","PATRIC","CDS",3089835,3090026,192,"+","FIG01121868","PLF_1763_00002754","PGF_02409988","YP_004724459.1",63,,"putative membrane protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3053",,"VBIMycAfr123451_3053","PATRIC.572418.5.NC_015758.CDS.3089984.3090154.rev","PATRIC","CDS",3089984,3090154,171,"-","FIG00822505","PLF_1763_00003118","PGF_02411116",,56,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3054","MAF_28120","VBIMycAfr123451_3054","PATRIC.572418.5.NC_015758.CDS.3090228.3091379.fwd","PATRIC","CDS",3090228,3091379,1152,"+","FIG01322985","PLF_1763_00001546","PGF_12665244","YP_004724460.1",383,,"Mobile element protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.282","MAF_02630","VBIMycAfr123451_0282","PATRIC.572418.5.NC_015758.CDS.309087.309632.rev","PATRIC","CDS",309087,309632,546,"-","FIG01346537","PLF_1763_00142585","PGF_02405560","YP_004721980.1",181,"aac","Aminoglycoside 2'-N-acetyltransferase (EC 2.3.1.59) => AAC(2')-I","GO:0047921|aminoglycoside 2'-N-acetyltransferase activity"
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3055","MAF_28130","VBIMycAfr123451_3055","PATRIC.572418.5.NC_015758.CDS.3091655.3091870.fwd","PATRIC","CDS",3091655,3091870,216,"+","FIG00822018","PLF_1763_00003964","PGF_02413282","YP_004724461.1",71,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3056","MAF_28140","VBIMycAfr123451_3056","PATRIC.572418.5.NC_015758.CDS.3092026.3092286.fwd","PATRIC","CDS",3092026,3092286,261,"+","FIG00821729","PLF_1763_00003502","PGF_08225224","YP_004724462.1",86,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3057","MAF_28150","VBIMycAfr123451_3057","PATRIC.572418.5.NC_015758.CDS.3092308.3092475.rev","PATRIC","CDS",3092308,3092475,168,"-","FIG01333524","PLF_1763_00003636","PGF_01000105","YP_004724463.1",55,,"Mobile element protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3058","MAF_28160","VBIMycAfr123451_3058","PATRIC.572418.5.NC_015758.CDS.3092706.3093314.fwd","PATRIC","CDS",3092706,3093314,609,"+","FIG00820259","PLF_1763_00100295","PGF_08225224","YP_004724464.1",202,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3059","MAF_28170","VBIMycAfr123451_3059","PATRIC.572418.5.NC_015758.CDS.3093385.3094794.fwd","PATRIC","CDS",3093385,3094794,1410,"+","FIG01306568","PLF_1763_00000022","PGF_10557523","YP_004724465.1",469,,"Mobile element protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3060","MAF_28180","VBIMycAfr123451_3060","PATRIC.572418.5.NC_015758.CDS.3094791.3095603.fwd","PATRIC","CDS",3094791,3095603,813,"+","FIG01327266","PLF_1763_00002534","PGF_00063384","YP_004724466.1",270,,"Type II secretory pathway, component ExeA",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3061",,"VBIMycAfr123451_3061","PATRIC.572418.5.NC_015758.CDS.3095664.3095795.rev","PATRIC","CDS",3095664,3095795,132,"-","FIG00638284","PLF_1763_00004503","PGF_02415702",,43,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3062",,"VBIMycAfr123451_3062","PATRIC.572418.5.NC_015758.CDS.3095889.3097292.rev","PATRIC","CDS",3095889,3097292,1404,"-","FIG00825167","PLF_1763_00041717","PGF_08225224",,467,,"hypothetical protein",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.283","MAF_02640","VBIMycAfr123451_0283","PATRIC.572418.5.NC_015758.CDS.309642.310544.rev","PATRIC","CDS",309642,310544,903,"-","FIG00010262","PLF_1763_00001024","PGF_01072023","YP_004721981.1",300,,"Allophanate hydrolase 2 subunit 2 (EC 3.5.1.54)",
"Mycobacterium africanum GM041182","572418.5","NC_015758","fig|572418.5.peg.3063",,"VBIMycAfr123451_3063","PATRIC.572418.5.NC_015758.CDS.3097589.3097705.rev","PATRIC","CDS",3097589,3097705,117,"-",,"PLF_1763_00008086","PGF_08225224",,38,,"hypothetical protein",
