Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2657","MBO_302404",,"PATRIC.1765.317.CDHH01000055.CDS.193533.194186.fwd","PATRIC","CDS",193533,194186,654,"+","FIG00001818","PLF_1763_00000575","PGF_00016431",,217,,"LSU ribosomal protein L3p (L3e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2470","MBO_302237",,"PATRIC.1765.317.CDHH01000055.CDS.19366.20406.fwd","PATRIC","CDS",19366,20406,1041,"+","FIG00022300","PLF_1763_00001705","PGF_01033123",,346,,"UDP-glucose 4-epimerase (EC 5.1.3.2)","GO:0003978|UDP-glucose 4-epimerase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2658","MBO_302405",,"PATRIC.1765.317.CDHH01000055.CDS.194186.194857.fwd","PATRIC","CDS",194186,194857,672,"+","FIG00000263","PLF_1763_00000744","PGF_04512522",,223,,"LSU ribosomal protein L4p (L1e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2659",,,"PATRIC.1765.317.CDHH01000055.CDS.194857.195159.fwd","PATRIC","CDS",194857,195159,303,"+","FIG00000271","PLF_1763_00000809","PGF_03990071",,100,,"LSU ribosomal protein L23p (L23Ae)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2660","MBO_302407",,"PATRIC.1765.317.CDHH01000055.CDS.195306.196148.fwd","PATRIC","CDS",195306,196148,843,"+","FIG00000223","PLF_1763_00000702","PGF_00016393",,280,,"LSU ribosomal protein L2p (L8e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2661","MBO_302408",,"PATRIC.1765.317.CDHH01000055.CDS.196189.196470.fwd","PATRIC","CDS",196189,196470,282,"+","FIG00000199","PLF_1763_00000650","PGF_00049860",,93,,"SSU ribosomal protein S19p (S15e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2662","MBO_302409",,"PATRIC.1765.317.CDHH01000055.CDS.196467.197060.fwd","PATRIC","CDS",196467,197060,594,"+","FIG00000219","PLF_1763_00001138","PGF_00016368",,197,,"LSU ribosomal protein L22p (L17e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2663","MBO_302410",,"PATRIC.1765.317.CDHH01000055.CDS.197060.197884.fwd","PATRIC","CDS",197060,197884,825,"+","FIG00000218","PLF_1763_00001511","PGF_00049889",,274,,"SSU ribosomal protein S3p (S3e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2664","MBO_302411",,"PATRIC.1765.317.CDHH01000055.CDS.197888.198304.fwd","PATRIC","CDS",197888,198304,417,"+","FIG00001132","PLF_1763_00000775","PGF_00016343",,138,,"LSU ribosomal protein L16p (L10e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2665","MBO_302412",,"PATRIC.1765.317.CDHH01000055.CDS.198304.198537.fwd","PATRIC","CDS",198304,198537,234,"+","FIG00015729","PLF_1763_00000943","PGF_02899131",,77,,"LSU ribosomal protein L29p (L35e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2666","MBO_302413",,"PATRIC.1765.317.CDHH01000055.CDS.198534.198944.fwd","PATRIC","CDS",198534,198944,411,"+","FIG00000181","PLF_1763_00001008","PGF_00049854",,136,,"SSU ribosomal protein S17p (S11e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2667","MBO_302414",,"PATRIC.1765.317.CDHH01000055.CDS.199113.201476.fwd","PATRIC","CDS",199113,201476,2364,"+","FIG00016566","PLF_1763_00005523","PGF_07744023",,787,,"Arylsulfatase (EC 3.1.6.1)","GO:0004065|arylsulfatase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2668",,,"PATRIC.1765.317.CDHH01000055.CDS.201524.202423.fwd","PATRIC","CDS",201524,202423,900,"+","FIG00003489","PLF_1763_00000953","PGF_02474513",,299,,"Sulfatase modifying factor 1 precursor (C-alpha-formyglycine- generating enzyme 1)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2669","MBO_302416",,"PATRIC.1765.317.CDHH01000055.CDS.202724.203665.fwd","PATRIC","CDS",202724,203665,942,"+","FIG01121868","PLF_1763_00002545","PGF_12701216",,313,,"Uncharacterized membrane protein Rv0713",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2670",,,"PATRIC.1765.317.CDHH01000055.CDS.203833.203964.fwd","PATRIC","CDS",203833,203964,132,"+","FIG01697011","PLF_1763_00004416","PGF_02415525",,43,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2671","MBO_302417",,"PATRIC.1765.317.CDHH01000055.CDS.204151.204519.fwd","PATRIC","CDS",204151,204519,369,"+","FIG00090781","PLF_1763_00000668","PGF_00016340",,122,,"LSU ribosomal protein L14p (L23e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2471","MBO_302238",,"PATRIC.1765.317.CDHH01000055.CDS.20416.21849.rev","PATRIC","CDS",20416,21849,1434,"-","FIG01121868","PLF_1763_00123765","PGF_00409279",,477,,"putative membrane protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2672","MBO_302418",,"PATRIC.1765.317.CDHH01000055.CDS.204520.204837.fwd","PATRIC","CDS",204520,204837,318,"+","FIG00000198","PLF_1763_00051452","PGF_00016377",,105,,"LSU ribosomal protein L24p (L26e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2673","MBO_302419",,"PATRIC.1765.317.CDHH01000055.CDS.204837.205400.fwd","PATRIC","CDS",204837,205400,564,"+","FIG00000174","PLF_1763_00000745","PGF_00016443",,187,,"LSU ribosomal protein L5p (L11e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2674",,,"PATRIC.1765.317.CDHH01000055.CDS.205405.205590.fwd","PATRIC","CDS",205405,205590,186,"+","FIG01306462","PLF_1763_00001218","PGF_00049842",,61,,"SSU ribosomal protein S14p (S29e) @ SSU ribosomal protein S14p (S29e), zinc-dependent",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2676","MBO_302422",,"PATRIC.1765.317.CDHH01000055.CDS.206185.206724.fwd","PATRIC","CDS",206185,206724,540,"+","FIG00001577","PLF_1763_00000810","PGF_00016444",,179,,"LSU ribosomal protein L6p (L9e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2677","MBO_302423",,"PATRIC.1765.317.CDHH01000055.CDS.206727.207095.fwd","PATRIC","CDS",206727,207095,369,"+","FIG00000200","PLF_1763_00000942","PGF_00016353",,122,,"LSU ribosomal protein L18p (L5e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2678","MBO_302424",,"PATRIC.1765.317.CDHH01000055.CDS.207115.207777.fwd","PATRIC","CDS",207115,207777,663,"+","FIG00000155","PLF_1763_00000676","PGF_00049896",,220,,"SSU ribosomal protein S5p (S2e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2679","MBO_302425",,"PATRIC.1765.317.CDHH01000055.CDS.207780.207977.fwd","PATRIC","CDS",207780,207977,198,"+","FIG00000409","PLF_1763_00001089","PGF_00016395",,65,,"LSU ribosomal protein L30p (L7e)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2680","MBO_302426",,"PATRIC.1765.317.CDHH01000055.CDS.207977.208417.fwd","PATRIC","CDS",207977,208417,441,"+","FIG00000166","PLF_1763_00001137","PGF_00016342",,146,,"LSU ribosomal protein L15p (L27Ae)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2681","MBO_302427",,"PATRIC.1765.317.CDHH01000055.CDS.208450.210321.fwd","PATRIC","CDS",208450,210321,1872,"+","FIG01320210","PLF_1763_00001502","PGF_00035256",,623,,"Possible protease IV SppA (endopeptidase IV) (signal peptide peptidase)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2682","MBO_302428",,"PATRIC.1765.317.CDHH01000055.CDS.210326.211231.rev","PATRIC","CDS",210326,211231,906,"-","FIG00819992","PLF_1763_00034795","PGF_02409218",,301,,"O-methyltransferase",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2683","MBO_302429",,"PATRIC.1765.317.CDHH01000055.CDS.211324.212427.rev","PATRIC","CDS",211324,212427,1104,"-","FIG00824342","PLF_1763_00148031","PGF_02925482",,367,,"O-Methyltransferase involved in polyketide biosynthesis",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2684","MBO_302430",,"PATRIC.1765.317.CDHH01000055.CDS.212630.213286.rev","PATRIC","CDS",212630,213286,657,"-","FIG00002486","PLF_1763_00002181","PGF_01468574",,218,,"Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2685","MBO_302431",,"PATRIC.1765.317.CDHH01000055.CDS.213283.214263.rev","PATRIC","CDS",213283,214263,981,"-","FIG00031250","PLF_1763_00002061","PGF_00012987",,326,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)","GO:0004617|phosphoglycerate dehydrogenase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2686","MBO_302432",,"PATRIC.1765.317.CDHH01000055.CDS.214294.215640.fwd","PATRIC","CDS",214294,215640,1347,"+","FIG00229240","PLF_1763_00002014","PGF_02406467",,448,,"Putative xylulose kinase (EC 2.7.1.17)","GO:0004856|xylulokinase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2687","MBO_302433",,"PATRIC.1765.317.CDHH01000055.CDS.215653.216381.fwd","PATRIC","CDS",215653,216381,729,"+","FIG00820921","PLF_1763_00209350","PGF_08225224",,242,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2688","MBO_302434",,"PATRIC.1765.317.CDHH01000055.CDS.216470.217426.rev","PATRIC","CDS",216470,217426,957,"-","FIG00819992","PLF_1763_00002501","PGF_02409218",,318,,"O-methyltransferase",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2689","MBO_302435",,"PATRIC.1765.317.CDHH01000055.CDS.217587.218912.fwd","PATRIC","CDS",217587,218912,1326,"+","FIG00937056","PLF_1763_00000541","PGF_05581732",,441,,"Protein translocase subunit SecY",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2690","MBO_302436",,"PATRIC.1765.317.CDHH01000055.CDS.218909.219454.fwd","PATRIC","CDS",218909,219454,546,"+","FIG00000089","PLF_1763_00000525","PGF_04244475",,181,,"Adenylate kinase (EC 2.7.4.3)","GO:0004017|adenylate kinase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2691","MBO_302437",,"PATRIC.1765.317.CDHH01000055.CDS.219457.220257.fwd","PATRIC","CDS",219457,220257,801,"+","FIG00000036","PLF_1763_00000623","PGF_06629251",,266,,"Methionine aminopeptidase (EC 3.4.11.18)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2472",,,"PATRIC.1765.317.CDHH01000055.CDS.21972.22106.fwd","PATRIC","CDS",21972,22106,135,"+","FIG01442460","PLF_1763_00004036","PGF_02413741",,44,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2692","MBO_302438",,"PATRIC.1765.317.CDHH01000055.CDS.220330.220863.fwd","PATRIC","CDS",220330,220863,534,"+","FIG01303902","PLF_1763_00001970","PGF_00046353",,177,,"RNA polymerase sigma factor SigL",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2693","MBO_302439",,"PATRIC.1765.317.CDHH01000055.CDS.220927.221679.fwd","PATRIC","CDS",220927,221679,753,"+","FIG01121868","PLF_1763_00002087","PGF_10405016",,250,,"putative membrane protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2473","MBO_302239",,"PATRIC.1765.317.CDHH01000055.CDS.22158.23804.fwd","PATRIC","CDS",22158,23804,1647,"+","FIG01121868","PLF_1763_00002901","PGF_12851324",,548,,"Uncharacterized protein Rv0538",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2694",,,"PATRIC.1765.317.CDHH01000055.CDS.221806.221946.fwd","PATRIC","CDS",221806,221946,141,"+","FIG01457297","PLF_1763_00003494","PGF_09220769",,46,,"Thiamine pyrophosphate-requiring enzymes",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2695","MBO_302440",,"PATRIC.1765.317.CDHH01000055.CDS.221994.222491.fwd","PATRIC","CDS",221994,222491,498,"+","FIG00554610","PLF_1763_00081618","PGF_10423881",,165,,"Transcriptional regulator, MarR family",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2449","MBO_302217",,"PATRIC.1765.317.CDHH01000055.CDS.2224.2919.fwd","PATRIC","CDS",2224,2919,696,"+","FIG01121868","PLF_1763_00003035","PGF_02410980",,231,,"putative membrane protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2696","MBO_302441",,"PATRIC.1765.317.CDHH01000055.CDS.222530.222700.fwd","PATRIC","CDS",222530,222700,171,"+","FIG00828355","PLF_1763_00372248","PGF_08225224",,56,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2697","MBO_302442",,"PATRIC.1765.317.CDHH01000055.CDS.222849.223397.fwd","PATRIC","CDS",222849,223397,549,"+","FIG00822570","PLF_1763_00002946","PGF_02410929",,182,,"FIG00822571: hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2698","MBO_302443",,"PATRIC.1765.317.CDHH01000055.CDS.223587.224450.fwd","PATRIC","CDS",223587,224450,864,"+","FIG00822484","PLF_1763_00187941","PGF_08225224",,287,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2699","MBO_302444",,"PATRIC.1765.317.CDHH01000055.CDS.224484.225092.fwd","PATRIC","CDS",224484,225092,609,"+","FIG00821513","PLF_1763_00000020","PGF_00287032",,202,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2700","MBO_302445",,"PATRIC.1765.317.CDHH01000055.CDS.225323.225637.fwd","PATRIC","CDS",225323,225637,315,"+","FIG01306568","PLF_1763_00000012","PGF_01000105",,104,,"Mobile element protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2701","MBO_302446",,"PATRIC.1765.317.CDHH01000055.CDS.225779.226297.fwd","PATRIC","CDS",225779,226297,519,"+","FIG01274276","PLF_1763_00154660","PGF_03072868",,172,,"PE_PGRS family protein => PE_PGRS8",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2702","MBO_302447",,"PATRIC.1765.317.CDHH01000055.CDS.226675.227232.rev","PATRIC","CDS",226675,227232,558,"-","FIG00821667","PLF_1763_00003142","PGF_08225224",,185,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2703","MBO_302448",,"PATRIC.1765.317.CDHH01000055.CDS.227229.227735.rev","PATRIC","CDS",227229,227735,507,"-","FIG01346806","PLF_1763_00003302","PGF_00044464",,168,,"Putative transcriptional regulatory protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2704",,,"PATRIC.1765.317.CDHH01000055.CDS.227848.227994.rev","PATRIC","CDS",227848,227994,147,"-","FIG00021583","PLF_1763_00003492","PGF_03059539",,48,,"3-hydroxyisobutyrate dehydrogenase (EC 1.1.1.31)","GO:0008442|3-hydroxyisobutyrate dehydrogenase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2705",,,"PATRIC.1765.317.CDHH01000055.CDS.228064.228210.fwd","PATRIC","CDS",228064,228210,147,"+","FIG00820329","PLF_1763_00157674","PGF_03982136",,48,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2706",,,"PATRIC.1765.317.CDHH01000055.CDS.228490.230157.fwd","PATRIC","CDS",228490,230157,1668,"+","FIG01277473","PLF_1763_00149582","PGF_02973208",,556,,"PE_PGRS family protein => PE_PGRS9",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2474","MBO_302240",,"PATRIC.1765.317.CDHH01000055.CDS.23837.24493.fwd","PATRIC","CDS",23837,24493,657,"+","FIG01193496","PLF_1763_00002033","PGF_00009743",,218,,"Glycosyltransferase",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2475","MBO_302241",,"PATRIC.1765.317.CDHH01000055.CDS.24490.25152.fwd","PATRIC","CDS",24490,25152,663,"+","FIG00821403","PLF_1763_00011212","PGF_00979265",,220,,"Uncharacterized nucleoside diphosphate sugar transferase SCO3743",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2476","MBO_302242",,"PATRIC.1765.317.CDHH01000055.CDS.25173.26522.rev","PATRIC","CDS",25173,26522,1350,"-","FIG00092051","PLF_1763_00002067","PGF_12689461",,449,,"putative membrane protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2477","MBO_302243",,"PATRIC.1765.317.CDHH01000055.CDS.26534.27622.rev","PATRIC","CDS",26534,27622,1089,"-","FIG00000860","PLF_1763_00001605","PGF_00956915",,362,,"O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)","GO:0008756|o-succinylbenzoate-CoA ligase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2478",,,"PATRIC.1765.317.CDHH01000055.CDS.27691.27993.rev","PATRIC","CDS",27691,27993,303,"-","FIG00820338","PLF_1763_00306610","PGF_08225224",,100,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2479","MBO_302245",,"PATRIC.1765.317.CDHH01000055.CDS.28053.28331.rev","PATRIC","CDS",28053,28331,279,"-","FIG01121868","PLF_1763_00002718","PGF_00409359",,92,,"putative membrane protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2480","MBO_302246",,"PATRIC.1765.317.CDHH01000055.CDS.28328.29581.rev","PATRIC","CDS",28328,29581,1254,"-","FIG00009601","PLF_1763_00001552","PGF_00037171",,417,,"Probable low-affinity inorganic phosphate transporter",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2481","MBO_302247",,"PATRIC.1765.317.CDHH01000055.CDS.29701.30087.rev","PATRIC","CDS",29701,30087,387,"-","FIG01001139","PLF_1763_00001691","PGF_00002619",,128,,"FIG020377: hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2450",,,"PATRIC.1765.317.CDHH01000055.CDS.2971.3087.rev","PATRIC","CDS",2971,3087,117,"-","FIG00820596","PLF_1763_00002370","PGF_03089685",,38,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2446",,,"PATRIC.1765.317.CDHH01000055.CDS.3.98.fwd","PATRIC","CDS",3,98,96,"+","FIG00831556","PLF_1763_00059655","PGF_00001391",,31,,"13E12 repeat family protein, HNH endonuclease domain",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2482","MBO_302248",,"PATRIC.1765.317.CDHH01000055.CDS.30150.31034.rev","PATRIC","CDS",30150,31034,885,"-","FIG01320732","PLF_1763_00123235","PGF_10532194",,294,,"Oxidoreductase, short-chain dehydrogenase/reductase family",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2483","MBO_302249",,"PATRIC.1765.317.CDHH01000055.CDS.31130.32074.rev","PATRIC","CDS",31130,32074,945,"-","FIG00071623","PLF_1763_00000510","PGF_04797267",,314,,"Naphthoate synthase (EC 4.1.3.36)","GO:0008935|1,4-dihydroxy-2-naphthoyl-CoA synthase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2451","MBO_302218",,"PATRIC.1765.317.CDHH01000055.CDS.3208.4110.rev","PATRIC","CDS",3208,4110,903,"-","FIG01121868","PLF_1763_00002196","PGF_02893337",,300,,"putative membrane protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2484",,,"PATRIC.1765.317.CDHH01000055.CDS.32450.32758.rev","PATRIC","CDS",32450,32758,309,"-","FIG00033999","PLF_1763_00004435","PGF_00076152",,102,,"toxin VapC3 @ Toxin 1, PIN domain",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2485",,,"PATRIC.1765.317.CDHH01000055.CDS.32755.32973.rev","PATRIC","CDS",32755,32973,219,"-","FIG00038996","PLF_1763_00002869","PGF_03034028",,72,,"antitoxin vapB3 @ Antitoxin 1a",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2486",,,"PATRIC.1765.317.CDHH01000055.CDS.33005.33160.fwd","PATRIC","CDS",33005,33160,156,"+","FIG00821201","PLF_1763_00002937","PGF_02410900",,51,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2487","MBO_302251",,"PATRIC.1765.317.CDHH01000055.CDS.33213.34928.rev","PATRIC","CDS",33213,34928,1716,"-","FIG00018699","PLF_1763_00006334","PGF_02404207",,571,,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) @ Long-chain fatty-acid-CoA ligase (EC 6.2.1.3), Mycobacterial subgroup FadD8","GO:0004467|long-chain fatty acid-CoA ligase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2488","MBO_302252",,"PATRIC.1765.317.CDHH01000055.CDS.35006.36610.fwd","PATRIC","CDS",35006,36610,1605,"+","FIG01334632","PLF_1763_00001538","PGF_07440470",,534,,"Exoenzymes regulatory protein AepA precursor",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2489","MBO_302253",,"PATRIC.1765.317.CDHH01000055.CDS.36607.37587.fwd","PATRIC","CDS",36607,37587,981,"+","FIG01306622","PLF_1763_00000600","PGF_03374975",,326,,"O-succinylbenzoate synthase (EC 4.2.1.113)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2490","MBO_302254",,"PATRIC.1765.317.CDHH01000055.CDS.37584.38372.fwd","PATRIC","CDS",37584,38372,789,"+","FIG00016466","PLF_1763_00024792","PGF_06574151",,262,,"Hydrolase, alpha/beta fold family",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2491","MBO_302255",,"PATRIC.1765.317.CDHH01000055.CDS.38415.40079.fwd","PATRIC","CDS",38415,40079,1665,"+","FIG00000866","PLF_1763_00000343","PGF_04456509",,554,,"2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)","GO:0070204|2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2492","MBO_302256",,"PATRIC.1765.317.CDHH01000055.CDS.40076.40591.fwd","PATRIC","CDS",40076,40591,516,"+","FIG01121868","PLF_1763_00000791","PGF_00724047",,171,,"putative membrane protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2493","MBO_302257",,"PATRIC.1765.317.CDHH01000055.CDS.40653.41789.fwd","PATRIC","CDS",40653,41789,1137,"+","FIG00007960","PLF_1763_00001850","PGF_00019352",,378,,"Mannosyltransferase PimB",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2494","MBO_302258",,"PATRIC.1765.317.CDHH01000055.CDS.41806.42510.fwd","PATRIC","CDS",41806,42510,705,"+","FIG01306681","PLF_1763_00000443","PGF_01187824",,234,,"Demethylmenaquinone methyltransferase (EC 2.1.1.163)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2495","MBO_302259",,"PATRIC.1765.317.CDHH01000055.CDS.42524.42862.rev","PATRIC","CDS",42524,42862,339,"-","FIG00996000","PLF_1763_00002607","PGF_00410678",,112,,"putative secreted protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2496","MBO_302260",,"PATRIC.1765.317.CDHH01000055.CDS.42896.43621.rev","PATRIC","CDS",42896,43621,726,"-","FIG01318683","PLF_1763_00000129","PGF_00770028",,241,,"Possible benzoquinone methyltransferase",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2452","MBO_302220",,"PATRIC.1765.317.CDHH01000055.CDS.4291.4641.fwd","PATRIC","CDS",4291,4641,351,"+","FIG01324393","PLF_1763_00011412","PGF_02417386",,116,,"Dimethylglycine N-methyltransferase (EC 2.1.1.161)","GO:0052729|dimethylglycine N-methyltransferase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2497","MBO_302261",,"PATRIC.1765.317.CDHH01000055.CDS.43646.44872.rev","PATRIC","CDS",43646,44872,1227,"-","FIG00832005","PLF_1763_00000495","PGF_01393746",,408,,"Putative oxidoreductase",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2498","MBO_302262",,"PATRIC.1765.317.CDHH01000055.CDS.44906.45895.fwd","PATRIC","CDS",44906,45895,990,"+","FIG00000019","PLF_1763_00002777","PGF_02410036",,329,,"Geranylgeranyl diphosphate synthase (EC 2.5.1.29)","GO:0004311|farnesyltranstransferase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2499","MBO_302263",,"PATRIC.1765.317.CDHH01000055.CDS.45996.46856.fwd","PATRIC","CDS",45996,46856,861,"+","FIG01385468","PLF_1763_00002101","PGF_04968578",,286,,"Protease transmembrane heat shock protein HtpX",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000055","fig|1765.317.peg.2453","MBO_302221",,"PATRIC.1765.317.CDHH01000055.CDS.4634.4939.fwd","PATRIC","CDS",4634,4939,306,"+","FIG01360789","PLF_1763_00003506","PGF_02417386",,101,,"Dimethylglycine N-methyltransferase (EC 2.1.1.161)","GO:0052729|dimethylglycine N-methyltransferase activity"
