Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.236","Rv0209","VBIMycTub87468_0236","PATRIC.83332.12.NC_000962.CDS.249038.250123.fwd","PATRIC","CDS",249038,250123,1086,"+","FIG00032248","PLF_1763_00328676","PGF_00002976","NP_214723.1",361,,"FIG032248: hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2475","Rv2222c","VBIMycTub87468_2475","PATRIC.83332.12.NC_000962.CDS.2492402.2493664.rev","PATRIC","CDS",2492402,2493664,1263,"-","FIG00134889","PLF_1763_00000804","PGF_00275905","NP_216738.1",420,"glnA2","Glutamine synthetase type I (EC 6.3.1.2)","GO:0004356|glutamate-ammonia ligase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2476","Rv2223c","VBIMycTub87468_2476","PATRIC.83332.12.NC_000962.CDS.2493837.2495399.rev","PATRIC","CDS",2493837,2495399,1563,"-","FIG01331319","PLF_1763_00000962","PGF_00425200","NP_216739.1",520,,"Exported protease",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2477","Rv2224c","VBIMycTub87468_2477","PATRIC.83332.12.NC_000962.CDS.2495461.2497023.rev","PATRIC","CDS",2495461,2497023,1563,"-","FIG01357694","PLF_1763_00000987","PGF_00425200","NP_216740.1",520,,"Exported protease",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2478",,"VBIMycTub87468_2478","PATRIC.83332.12.NC_000962.CDS.2497225.2497416.rev","PATRIC","CDS",2497225,2497416,192,"-","FIG00826180","PLF_1763_00003378","PGF_02446839",,63,,"Diacyglycerol O-acyltransferase (EC 2.3.1.20)","GO:0004144|diacylglycerol O-acyltransferase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2479","Rv2225","VBIMycTub87468_2479","PATRIC.83332.12.NC_000962.CDS.2497853.2498587.fwd","PATRIC","CDS",2497853,2498587,735,"+","FIG00000364","PLF_1763_00000793","PGF_00419915","NP_216741.1",244,"panB","3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)","GO:0003864|3-methyl-2-oxobutanoate hydroxymethyltransferase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2480","Rv2226","VBIMycTub87468_2480","PATRIC.83332.12.NC_000962.CDS.2498889.2500373.fwd","PATRIC","CDS",2498889,2500373,1485,"+","FIG01358020","PLF_1763_00000662","PGF_02422603","NP_216742.1",494,,"CHAD domain containing protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2482","Rv2227","VBIMycTub87468_2482","PATRIC.83332.12.NC_000962.CDS.2501147.2501632.fwd","PATRIC","CDS",2501147,2501632,486,"+",,"PLF_1763_00024005","PGF_00399649","NP_216743.1",161,,"hypothetical protein Rv2227",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.237","Rv0210","VBIMycTub87468_0237","PATRIC.83332.12.NC_000962.CDS.250120.251598.fwd","PATRIC","CDS",250120,251598,1479,"+","FIG00033897","PLF_1763_00008342","PGF_00003001","NP_214724.1",492,,"FIG033897: hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2483","Rv2228c","VBIMycTub87468_2483","PATRIC.83332.12.NC_000962.CDS.2501644.2502738.rev","PATRIC","CDS",2501644,2502738,1095,"-","FIG00006762","PLF_1763_00000570","PGF_02898859","NP_216744.1",364,,"FIG006762: Phosphoglycerate mutase family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2484","Rv2229c","VBIMycTub87468_2484","PATRIC.83332.12.NC_000962.CDS.2502735.2503472.rev","PATRIC","CDS",2502735,2503472,738,"-","FIG01303938","PLF_1763_00002356","PGF_00003506","NP_216745.1",245,,"FIG137478: Hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2485","Rv2230c","VBIMycTub87468_2485","PATRIC.83332.12.NC_000962.CDS.2503469.2504608.rev","PATRIC","CDS",2503469,2504608,1140,"-","FIG01303941","PLF_1763_00002680","PGF_09020471","NP_216746.1",379,,"GTP cyclohydrolase 1 type 2 homolog YbgI",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2486","Rv2231c","VBIMycTub87468_2486","PATRIC.83332.12.NC_000962.CDS.2504605.2505699.rev","PATRIC","CDS",2504605,2505699,1095,"-","FIG00000863","PLF_1763_00001814","PGF_05579323","NP_216747.1",364,"cobC","L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)","GO:0048472|threonine-phosphate decarboxylase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2487",,"VBIMycTub87468_2487","PATRIC.83332.12.NC_000962.CDS.2505714.2505869.rev","PATRIC","CDS",2505714,2505869,156,"-","FIG00638284","PLF_1763_00003464","PGF_00648687",,51,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2488",,"VBIMycTub87468_2488","PATRIC.83332.12.NC_000962.CDS.2506082.2506198.rev","PATRIC","CDS",2506082,2506198,117,"-","FIG00823532","PLF_1763_00003531","PGF_05258342",,38,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2489",,"VBIMycTub87468_2489","PATRIC.83332.12.NC_000962.CDS.2506207.2506383.rev","PATRIC","CDS",2506207,2506383,177,"-","FIG00824338","PLF_1763_00003672","PGF_05258342",,58,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2490","Rv2232","VBIMycTub87468_2490","PATRIC.83332.12.NC_000962.CDS.2506395.2507153.fwd","PATRIC","CDS",2506395,2507153,759,"+","FIG00003555","PLF_1763_00001333","PGF_10460277","NP_216748.2",252,,"Phosphoglycolate phosphatase (EC 3.1.3.18)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2491","Rv2234","VBIMycTub87468_2491","PATRIC.83332.12.NC_000962.CDS.2507203.2507637.fwd","PATRIC","CDS",2507203,2507637,435,"+","FIG00059124","PLF_1763_00001656","PGF_09515854","NP_216750.1",144,"ptpA","Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)","GO:0004725|protein tyrosine phosphatase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2492","Rv2235","VBIMycTub87468_2492","PATRIC.83332.12.NC_000962.CDS.2507637.2508452.fwd","PATRIC","CDS",2507637,2508452,816,"+","FIG00018846","PLF_1763_00001239","PGF_09952093","NP_216751.1",271,,"Cytochrome oxidase biogenesis protein Surf1, facilitates heme A insertion",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2493","Rv2236c","VBIMycTub87468_2493","PATRIC.83332.12.NC_000962.CDS.2508434.2509393.rev","PATRIC","CDS",2508434,2509393,960,"-","FIG00000689","PLF_1763_00001532","PGF_00035334","NP_216752.1",319,"cobD","Adenosylcobinamide-phosphate synthase (EC 6.3.1.10)","GO:0043757|adenosylcobinamide-phosphate synthase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2494","Rv2237","VBIMycTub87468_2494","PATRIC.83332.12.NC_000962.CDS.2509441.2510256.fwd","PATRIC","CDS",2509441,2510256,816,"+","FIG01319570","PLF_1763_00002184","PGF_00399650","NP_216753.1",271,,"hypothetical protein Rv2237",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2495",,"VBIMycTub87468_2495","PATRIC.83332.12.NC_000962.CDS.2510351.2510476.rev","PATRIC","CDS",2510351,2510476,126,"-","FIG00821680","PLF_1763_00002917","PGF_02410726",,41,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2496","Rv2238c","VBIMycTub87468_2496","PATRIC.83332.12.NC_000962.CDS.2510715.2511176.rev","PATRIC","CDS",2510715,2511176,462,"-",,"PLF_1763_00029351","PGF_01056267","NP_216754.1",153,"ahpE","Alkylhydroperoxide reductase subunit C-like protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2497","Rv2239c","VBIMycTub87468_2497","PATRIC.83332.12.NC_000962.CDS.2511176.2511598.rev","PATRIC","CDS",2511176,2511598,423,"-","FIG01043296","PLF_1763_00002121","PGF_08225224","NP_216755.1",140,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2498","Rv2240c","VBIMycTub87468_2498","PATRIC.83332.12.NC_000962.CDS.2511690.2512145.rev","PATRIC","CDS",2511690,2512145,456,"-","FIG00820322","PLF_1763_00003139","PGF_08225224","NP_216756.1",151,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2499","Rv2241","VBIMycTub87468_2499","PATRIC.83332.12.NC_000962.CDS.2512452.2515244.fwd","PATRIC","CDS",2512452,2515244,2793,"+","FIG00137886","PLF_1763_00000562","PGF_00045982","NP_216757.1",930,"aceE","Pyruvate dehydrogenase E1 component (EC 1.2.4.1)","GO:0004739|pyruvate dehydrogenase (acetyl-transferring) activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2500","Rv2242","VBIMycTub87468_2500","PATRIC.83332.12.NC_000962.CDS.2515367.2516548.fwd","PATRIC","CDS",2515367,2516548,1182,"+","FIG00056421","PLF_1763_00000742","PGF_10460952","NP_216758.1",393,,"Transcriptional regulator, CdaR-family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2501","Rv2243","VBIMycTub87468_2501","PATRIC.83332.12.NC_000962.CDS.2516787.2517695.fwd","PATRIC","CDS",2516787,2517695,909,"+","FIG00000319","PLF_1763_00000555","PGF_06655223","NP_216759.1",302,"fabD","Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)","GO:0004314|[acyl-carrier-protein] S-malonyltransferase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2502","Rv2244","VBIMycTub87468_2502","PATRIC.83332.12.NC_000962.CDS.2517771.2518118.fwd","PATRIC","CDS",2517771,2518118,348,"+","FIG00002328","PLF_1763_00001208","PGF_07487229","NP_216760.1",115,"acpP","Acyl carrier protein","GO:0048037|cofactor binding"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.238","Rv0211","VBIMycTub87468_0238","PATRIC.83332.12.NC_000962.CDS.251782.253602.fwd","PATRIC","CDS",251782,253602,1821,"+","FIG00001643","PLF_1763_00000160","PGF_00033390","NP_214725.1",606,"pckA","Phosphoenolpyruvate carboxykinase [GTP] (EC 4.1.1.32)","GO:0004613|phosphoenolpyruvate carboxykinase (GTP) activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2503","Rv2245","VBIMycTub87468_2503","PATRIC.83332.12.NC_000962.CDS.2518157.2519365.fwd","PATRIC","CDS",2518157,2519365,1209,"+","FIG00002246","PLF_1763_00000829","PGF_06652053","NP_216761.1",402,"kasA","3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)","GO:0033817|beta-ketoacyl-acyl-carrier-protein synthase II activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2504","Rv2246","VBIMycTub87468_2504","PATRIC.83332.12.NC_000962.CDS.2519459.2520712.fwd","PATRIC","CDS",2519459,2520712,1254,"+","FIG00002246","PLF_1763_00000150","PGF_06652053","NP_216762.1",417,"kasB","3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)","GO:0033817|beta-ketoacyl-acyl-carrier-protein synthase II activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2505","Rv2247","VBIMycTub87468_2505","PATRIC.83332.12.NC_000962.CDS.2520743.2522164.fwd","PATRIC","CDS",2520743,2522164,1422,"+","FIG01304918","PLF_1763_00000577","PGF_01791400","NP_216763.1",473,"accD6","Propionyl-CoA carboxylase beta chain (EC 6.4.1.3)","GO:0004658|propionyl-CoA carboxylase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2506","Rv2248","VBIMycTub87468_2506","PATRIC.83332.12.NC_000962.CDS.2522288.2523175.fwd","PATRIC","CDS",2522288,2523175,888,"+","FIG00821975","PLF_1763_00001922","PGF_08225224","NP_216764.1",295,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2507","Rv2249c","VBIMycTub87468_2507","PATRIC.83332.12.NC_000962.CDS.2523241.2524785.rev","PATRIC","CDS",2523241,2524785,1545,"-","FIG00229386","PLF_1763_00000384","PGF_07527179","NP_216765.1",514,"glpD1","Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2508","Rv2250c","VBIMycTub87468_2508","PATRIC.83332.12.NC_000962.CDS.2524785.2525273.rev","PATRIC","CDS",2524785,2525273,489,"-","FIG00554417","PLF_1763_00027474","PGF_07182652","NP_216766.2",162,,"Transcriptional regulator, AcrR family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2510","Rv2251","VBIMycTub87468_2510","PATRIC.83332.12.NC_000962.CDS.2525778.2526992.fwd","PATRIC","CDS",2525778,2526992,1215,"+","FIG00661484","PLF_1763_00006112","PGF_02149812","NP_216767.1",404,,"Alkyldihydroxyacetonephosphate synthase (EC 2.5.1.26)","GO:0008609|alkylglycerone-phosphate synthase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2511","Rv2252","VBIMycTub87468_2511","PATRIC.83332.12.NC_000962.CDS.2526989.2527918.fwd","PATRIC","CDS",2526989,2527918,930,"+","FIG01037700","PLF_1763_00002231","PGF_00423039","NP_216768.1",309,,"Diacylglycerol kinase-related protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2512","Rv2253","VBIMycTub87468_2512","PATRIC.83332.12.NC_000962.CDS.2527984.2528487.fwd","PATRIC","CDS",2527984,2528487,504,"+","FIG00820041","PLF_1763_00002930","PGF_02410831","NP_216769.1",167,,"FIG00820044: hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2513","Rv2254c","VBIMycTub87468_2513","PATRIC.83332.12.NC_000962.CDS.2528520.2528975.rev","PATRIC","CDS",2528520,2528975,456,"-","FIG01121868","PLF_1763_00002950","PGF_00408648","NP_216770.1",151,,"putative membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2514",,"VBIMycTub87468_2514","PATRIC.83332.12.NC_000962.CDS.2529094.2529312.fwd","PATRIC","CDS",2529094,2529312,219,"+","FIG01333742","PLF_1763_00003226","PGF_01424767",,72,,"Transcriptional regulator, AsnC family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2515","Rv2256c","VBIMycTub87468_2515","PATRIC.83332.12.NC_000962.CDS.2529341.2529853.rev","PATRIC","CDS",2529341,2529853,513,"-","FIG00820624","PLF_1763_00001345","PGF_00001849","NP_216772.1",170,,"FIG01122152: hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2516","Rv2257c","VBIMycTub87468_2516","PATRIC.83332.12.NC_000962.CDS.2530004.2530822.rev","PATRIC","CDS",2530004,2530822,819,"-","FIG00000681","PLF_1763_00000904","PGF_05518950","NP_216773.1",272,,"Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2517","Rv2258c","VBIMycTub87468_2517","PATRIC.83332.12.NC_000962.CDS.2530836.2531897.rev","PATRIC","CDS",2530836,2531897,1062,"-","FIG01311821","PLF_1763_00027340","PGF_02405555","NP_216774.1",353,,"Transcriptional regulator",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2518","Rv2259","VBIMycTub87468_2518","PATRIC.83332.12.NC_000962.CDS.2532245.2533330.fwd","PATRIC","CDS",2532245,2533330,1086,"+","FIG00013253","PLF_1763_00000347","PGF_01368025","NP_216775.1",361,"adhE2","Formaldehyde dehydrogenase MscR, NAD/mycothiol-dependent (EC 1.2.1.66) / S-nitrosomycothiol reductase MscR",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2519","Rv2260","VBIMycTub87468_2519","PATRIC.83332.12.NC_000962.CDS.2533327.2533965.fwd","PATRIC","CDS",2533327,2533965,639,"+","FIG00146043","PLF_1763_00000974","PGF_02150552","NP_216776.1",212,,"Putative hydrolase in cluster with formaldehyde/S-nitrosomycothiol reductase MscR",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2520","Rv2261c","VBIMycTub87468_2520","PATRIC.83332.12.NC_000962.CDS.2534042.2534473.rev","PATRIC","CDS",2534042,2534473,432,"-","FIG01303912","PLF_1763_00002449","PGF_00775112","NP_216777.1",143,,"Apolipoprotein N-acyltransferase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2521","Rv2262c","VBIMycTub87468_2521","PATRIC.83332.12.NC_000962.CDS.2534470.2535564.rev","PATRIC","CDS",2534470,2535564,1095,"-","FIG01303912","PLF_1763_00002449","PGF_00775112","NP_216778.1",364,,"Apolipoprotein N-acyltransferase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2522","Rv2263","VBIMycTub87468_2522","PATRIC.83332.12.NC_000962.CDS.2535641.2536594.fwd","PATRIC","CDS",2535641,2536594,954,"+","FIG00993242","PLF_1763_00003470","PGF_08187835","NP_216779.1",317,,"Oxidoreductase, short-chain dehydrogenase/reductase family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2523","Rv2264c","VBIMycTub87468_2523","PATRIC.83332.12.NC_000962.CDS.2536572.2538320.rev","PATRIC","CDS",2536572,2538320,1749,"-","FIG00829829","PLF_1763_00015508","PGF_00964668","NP_216780.1",582,,"FIG00821990: molecular chaperone",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.239","Rv0212c","VBIMycTub87468_0239","PATRIC.83332.12.NC_000962.CDS.253669.254640.rev","PATRIC","CDS",253669,254640,972,"-","FIG00022966","PLF_1763_00002567","PGF_00025583","NP_214726.1",323,"nadR","Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1) / Ribosylnicotinamide kinase (EC 2.7.1.22)","GO:0000309|nicotinamide-nucleotide adenylyltransferase activity;GO:0050262|ribosylnicotinamide kinase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2524",,"VBIMycTub87468_2524","PATRIC.83332.12.NC_000962.CDS.2538422.2538553.fwd","PATRIC","CDS",2538422,2538553,132,"+","FIG01338493","PLF_1763_00003567","PGF_02412568",,43,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2525",,"VBIMycTub87468_2525","PATRIC.83332.12.NC_000962.CDS.2538550.2538645.rev","PATRIC","CDS",2538550,2538645,96,"-","FIG00638284","PLF_1763_00007456","PGF_05416135",,31,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2526","Rv2265","VBIMycTub87468_2526","PATRIC.83332.12.NC_000962.CDS.2538724.2539929.fwd","PATRIC","CDS",2538724,2539929,1206,"+","FIG00820048","PLF_1763_00342121","PGF_08225224","NP_216781.1",401,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2527","Rv2266","VBIMycTub87468_2527","PATRIC.83332.12.NC_000962.CDS.2540104.2541390.fwd","PATRIC","CDS",2540104,2541390,1287,"+","FIG00032437","PLF_1763_00347286","PGF_09084671","NP_216782.1",428,"cyp124","Putative cytochrome P450 hydroxylase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2528","Rv2267c","VBIMycTub87468_2528","PATRIC.83332.12.NC_000962.CDS.2541644.2542723.rev","PATRIC","CDS",2541644,2542723,1080,"-","FIG00821533","PLF_1763_00003844","PGF_08225224","NP_216783.1",359,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2529","Rv2268c","VBIMycTub87468_2529","PATRIC.83332.12.NC_000962.CDS.2542807.2543988.rev","PATRIC","CDS",2542807,2543988,1182,"-","FIG01333645","PLF_1763_00161699","PGF_08225224","NP_216784.1",393,"cyp128","hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2530",,"VBIMycTub87468_2530","PATRIC.83332.12.NC_000962.CDS.2544421.2544564.fwd","PATRIC","CDS",2544421,2544564,144,"+","FIG00820270","PLF_1763_00003878","PGF_02413072",,47,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2531","Rv2270","VBIMycTub87468_2531","PATRIC.83332.12.NC_000962.CDS.2544698.2545225.fwd","PATRIC","CDS",2544698,2545225,528,"+","FIG01312233","PLF_1763_00031535","PGF_02411215","NP_216786.1",175,"lppN","Lipoprotein LppN",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2532","Rv2271","VBIMycTub87468_2532","PATRIC.83332.12.NC_000962.CDS.2545332.2545631.fwd","PATRIC","CDS",2545332,2545631,300,"+","FIG00822172","PLF_1763_00003765","PGF_00691713","NP_216787.1",99,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2533","Rv2272","VBIMycTub87468_2533","PATRIC.83332.12.NC_000962.CDS.2545737.2546105.fwd","PATRIC","CDS",2545737,2546105,369,"+","FIG01121868","PLF_1763_00003730","PGF_08133080","NP_216788.1",122,,"putative membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2534","Rv2273","VBIMycTub87468_2534","PATRIC.83332.12.NC_000962.CDS.2546102.2546431.fwd","PATRIC","CDS",2546102,2546431,330,"+","FIG01121868","PLF_1763_00003680","PGF_02938031","NP_216789.1",109,,"putative membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.240","Rv0213c","VBIMycTub87468_0240","PATRIC.83332.12.NC_000962.CDS.254637.255953.rev","PATRIC","CDS",254637,255953,1317,"-","FIG01308593","PLF_1763_00005096","PGF_00108965","NP_214727.1",438,,"POSSIBLE METHYLTRANSFERASE CLUSTERED WITH NadR",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2535","Rv2274c","VBIMycTub87468_2535","PATRIC.83332.12.NC_000962.CDS.2546488.2546643.rev","PATRIC","CDS",2546488,2546643,156,"-","FIG01356466","PLF_1763_00004304","PGF_01084269","NP_216790.1",51,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2536",,"VBIMycTub87468_2536","PATRIC.83332.12.NC_000962.CDS.2546672.2546824.rev","PATRIC","CDS",2546672,2546824,153,"-","FIG00821698","PLF_1763_00004142","PGF_02414539",,50,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2537","Rv2275","VBIMycTub87468_2537","PATRIC.83332.12.NC_000962.CDS.2546883.2547752.fwd","PATRIC","CDS",2546883,2547752,870,"+","FIG01311322","PLF_1763_00003758","PGF_04722345","NP_216791.1",289,,"Cyclo(L-tyrosyl-L-tyrosyl) synthase (EC 2.3.2.21)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2538","Rv2276","VBIMycTub87468_2538","PATRIC.83332.12.NC_000962.CDS.2547749.2548939.fwd","PATRIC","CDS",2547749,2548939,1191,"+","FIG01328309","PLF_1763_00057118","PGF_08225224","NP_216792.1",396,"cyp121","hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2539","Rv2277c","VBIMycTub87468_2539","PATRIC.83332.12.NC_000962.CDS.2549124.2549975.rev","PATRIC","CDS",2549124,2549975,852,"-","FIG00002239","PLF_1763_00003759","PGF_04776928","NP_216793.1",283,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)","GO:0008889|glycerophosphodiester phosphodiesterase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2540","Rv2278","VBIMycTub87468_2540","PATRIC.83332.12.NC_000962.CDS.2550065.2550391.fwd","PATRIC","CDS",2550065,2550391,327,"+","FIG01306568","PLF_1763_00013371","PGF_12695291","NP_216794.1",108,,"Insertion element IS6110 (Mycobacterium tuberculosis) transposase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2541","Rv2279","VBIMycTub87468_2541","PATRIC.83332.12.NC_000962.CDS.2550442.2551326.fwd","PATRIC","CDS",2550442,2551326,885,"+","FIG01306568","PLF_1763_00000002","PGF_01000105","NP_216795.1",294,,"Mobile element protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2542","Rv2280","VBIMycTub87468_2542","PATRIC.83332.12.NC_000962.CDS.2551560.2552939.fwd","PATRIC","CDS",2551560,2552939,1380,"+","FIG00821376","PLF_1763_00221220","PGF_02917897","NP_216796.1",459,,"FAD/FMN-containing dehydrogenase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2543",,"VBIMycTub87468_2543","PATRIC.83332.12.NC_000962.CDS.2553042.2553164.rev","PATRIC","CDS",2553042,2553164,123,"-","FIG01483472","PLF_1763_00003929","PGF_02413179",,40,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2544","Rv2281","VBIMycTub87468_2544","PATRIC.83332.12.NC_000962.CDS.2553323.2554831.fwd","PATRIC","CDS",2553323,2554831,1509,"+","FIG00009601","PLF_1763_00002829","PGF_00037171","NP_216797.1",502,"pitB","Probable low-affinity inorganic phosphate transporter","GO:0005315|inorganic phosphate transmembrane transporter activity;GO:0006817|phosphate transport;GO:0016020|membrane"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2545","Rv2282c","VBIMycTub87468_2545","PATRIC.83332.12.NC_000962.CDS.2554938.2555741.rev","PATRIC","CDS",2554938,2555741,804,"-","FIG00896278","PLF_1763_00049670","PGF_07987589","NP_216798.1",267,,"Transcriptional regulator, LysR family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2546",,"VBIMycTub87468_2546","PATRIC.83332.12.NC_000962.CDS.2555925.2556146.rev","PATRIC","CDS",2555925,2556146,222,"-","FIG00824479","PLF_1763_00003954","PGF_02391031",,73,,"hypothetical protein",
