Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|83332.12.peg.1227,Protein,"Possible glycosyl hydrolase (EC 3.-.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1096,,fig|83332.12.peg.3266,Protein,"Polyketide synthase modules and related proteins @ Long-chain fatty-acid-AMP ligase, Mycobacterial subgroup FadD26",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2930,fadD26,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.223,Protein,"Transcriptional regulator, AcrR family",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0196,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.175,Protein,"Protein tyrosine phosphatase (EC 3.1.3.48)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0153c,ptbB,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4242,Protein,"Putative uncharacterized protein BCG_3873",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3811,,fig|83332.12.peg.4193,Protein,"Two-component system sensor kinase TcrY",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3764c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.9.peg.1405,Protein,"Probable conserved lipoprotein LppL",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100007436,,fig|419947.9.peg.3633,Protein,"Regulator protein EspR, component of Type VII secretion system ESX-1",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100018858,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.1227,Protein,"Possible glycosyl hydrolase (EC 3.-.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1096,,fig|83332.12.peg.2362,Protein,"Bacterial proteasome-activating AAA-ATPase (PAN)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2115c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.3107,Protein,"Mn-dependent transcriptional regulator MntR",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2788,sirR,fig|83332.12.peg.3751,Protein,"YefM protein (antitoxin to YoeB)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3357,,PPI,"direct interaction,physical association","pull down,two hybrid","experimental","24725376,22562","mint","intact:EBI-9354324,imex:IM-22562-5,intact:EBI-9354209,imex:IM-22562-2",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.1009,Protein,"Outer membrane protein romA",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0906,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.3892,Protein,"ESAT-6-like protein EsxU",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3486,esxU,fig|419947.9.peg.631,Protein,"ESAT-6-like protein EsxH, 10 kDa antigen CFP7",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100003507,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.3253,Protein,"Nitrogen regulatory protein P-II",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2919c,glnB,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.3938,Protein,"hypothetical protein Rv3527",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3527,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.3803,Protein,"Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3406,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.655,Protein,"MCE-family protein MceB",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0590A,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.4350,Protein,"Glutamate synthase [NADPH] small chain (EC 1.4.1.13)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3898,gltD,fig|419947.9.peg.3644,Protein,"Glutamate synthase [NADPH] large chain (EC 1.4.1.13)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100018913,,PPI,"predicted interaction","predictive text mining,interologs mapping,phylogenetic profile","experimental,computational","","string","",
fig|419947.8.peg.2656,Protein,"ESAT-6-like protein EsxN",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2366,esxO,fig|419947.8.peg.2657,Protein,"ESAT-6-like protein EsxM",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2367,esxP,PPI,"association,predicted interaction","experimental interaction detection,gene neighbourhood","experimental,computational","","string","",
fig|419947.8.peg.6,Protein,"DNA gyrase subunit A (EC 5.99.1.3)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0006,gyrA,fig|419947.9.peg.2710,Protein,"Glutamate racemase (EC 5.1.1.3)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100014073,,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|83332.12.peg.1227,Protein,"Possible glycosyl hydrolase (EC 3.-.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1096,,fig|83332.12.peg.2454,Protein,"Adenosine kinase (EC 2.7.1.20)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2202c,cbhK,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.1597,Protein,"Phytoene dehydrogenase and related proteins",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1432,,fig|83332.12.peg.3375,Protein,"tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3024c,mnmA,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|83332.12.peg.1227,Protein,"Possible glycosyl hydrolase (EC 3.-.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1096,,fig|83332.12.peg.2450,Protein,"Membrane protein MmpS3",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2198c,mmpS3,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.3381,Protein,"3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3017,leuC,fig|419947.8.peg.4140,Protein,"Endonuclease III (EC 4.2.99.18)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3709,nth,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.8.peg.4382,Protein,"Integral membrane protein EccD2, component of Type VII secretion system ESX-2",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3926,,fig|419947.9.peg.2104,Protein,"Two component system response regulator TrcR",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100011061,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.977,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0875c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.1124,Protein,"Putative deoxyribonuclease YcfH",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_1017,tatD,fig|419947.9.peg.836,Protein,"putative secreted protein",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100004527,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.8.peg.2584,Protein,"CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2306,cdh,fig|419947.9.peg.1966,Protein,"hypothetical protein Rv1639c",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100010381,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.3194,Protein,"RelB/StbD replicon stabilization protein (antitoxin to RelE/StbE)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2865,,fig|83332.12.peg.3752,Protein,"YoeB toxin protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3358,,PPI,"association,predicted interaction","experimental interaction detection,interologs mapping","experimental,computational","20498855","mtbbase,string","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.2608,Protein,"Serine acetyltransferase (EC 2.3.1.30)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2335,cysE,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.9.peg.128,Protein,"DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100000908,,fig|419947.9.peg.2156,Protein,"hypothetical protein",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100011313,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.8.peg.3248,Protein,"putative membrane protein",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2901,,fig|419947.9.peg.3144,Protein,"hypothetical protein",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100016341,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.2491,Protein,"Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2234,ptpA,RefSeq.10090.24.NC_000083.CDS.28691740.28746338.fwd,Protein,"mitogen-activated protein kinase 14 isoform 2",Rodents,10090,10090.24,Mus musculus,,Mapk14,HPI,"direct interaction","enzymatic study","experimental","25642820","biogrid","biogrid:1418232",
fig|419947.8.peg.2471,Protein,"Cell wall-associated hydrolases (invasion-associated proteins)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2205,,fig|419947.9.peg.1708,Protein,"Cell wall-associated hydrolases (invasion-associated proteins)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100009017,,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|419947.8.peg.4385,Protein,"ESAT-6-like protein EsxC",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3929,esxC,fig|419947.9.peg.827,Protein,"ESAT-6-like protein EsxT",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100004472,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.1109,Protein,"Ribosomal-protein-S5p-alanine acetyltransferase (EC 2.3.1.128)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0995,rimJ,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4142,Protein,"N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3717,,fig|83332.12.peg.1101,Protein,"AttF component of AttEFGH ABC transport system / AttG component of AttEFGH ABC transport system",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0987,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.3694,Protein,"N-acyl-L-amino acid amidohydrolase (EC 3.5.1.14)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3306c,amiB1,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.1020,Protein,"3-ketoacyl-CoA thiolase (EC 2.3.1.16)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0914c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.2269,Protein,"14 kDa antigen (16 kDa antigen) (HSP 16.3)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2031c,hspX,fig|83332.12.peg.1418,Protein,"Serine/threonine-protein kinase PknD (EC 2.7.11.1)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1266c,pknH,PPI,"phosphorylation reaction","protein kinase assay","experimental","20925060","intact","intact:EBI-2946375,imex:IM-15201-13",
fig|83332.12.peg.2990,Protein,"Uncharacterized protein Q1 colocalized with Q",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2680,,fig|83332.12.peg.3112,Protein,"tRNA pseudouridine(55) synthase (EC 5.4.99.25)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2793c,truB,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.1347,Protein,"Uncharacterized MFS-type transporter",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1200,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.900,Protein,"Amidophosphoribosyltransferase (EC 2.4.2.14)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0818,purF,fig|419947.9.peg.2083,Protein,"Carbon monoxide dehydrogenase form I, large chain (EC 1.2.99.2)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100010946,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.2765,Protein,"Membrane alanine aminopeptidase N (EC 3.4.11.2)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2467,pepN,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.4367,Protein,"10 kDa culture filtrate antigen CFP-10 (EsxB)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3913,esxB,fig|419947.8.peg.4368,Protein,"6 kDa early secretory antigenic target ESAT-6 (EsxA)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3914,esxA,PPI,"association,predicted interaction","experimental interaction detection,gene neighbourhood","experimental,computational","","string","",
fig|419947.8.peg.460,Protein,"POSSIBLE LIPOPROTEIN PEPTIDASE LPQM",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0425,lpqM,fig|419947.8.peg.2906,Protein,"PROBABLE PROLINE AND GLYCINE RICH TRANSMEMBRANE PROTEIN",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2589,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.2839,Protein,"Transcription termination protein NusB",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2533c,nusB,fig|83332.12.peg.781,Protein,"SSU ribosomal protein S10p (S20e)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0700,rpsJ,PPI,"association","experimental interaction detection","experimental","11170413","mtbbase","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.131,Protein,"L,D-transpeptidase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0116c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.2501,Protein,"Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2243,fabD,fig|83332.12.peg.592,Protein,"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0533c,fabH,PPI,"association","experimental interaction detection","experimental","16213523","mtbbase","",
fig|419947.8.peg.2937,Protein,"Polyketide synthase modules and related proteins @ Long-chain fatty-acid-CoA ligase (EC 6.2.1.3), Mycobacterial subgroup FadD9",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2619,fadD9,fig|419947.9.peg.3488,Protein,"CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100018094,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.8.peg.6,Protein,"DNA gyrase subunit A (EC 5.99.1.3)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0006,gyrA,fig|419947.9.peg.4095,Protein,"Catalase-peroxidase KatG (EC 1.11.1.21)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100021148,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.56,Protein,"Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0050,ponA1,fig|83332.12.peg.2655,Protein,"Heat-inducible transcription repressor HrcA",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2374c,hrcA,PPI,"genetic interaction","Tn-seq experiment","experimental","26438867","FLUTE","",
fig|83332.12.peg.4142,Protein,"N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3717,,fig|83332.12.peg.273,Protein,"3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9), FadA2",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0243,fadA2,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.56,Protein,"Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0050,ponA1,fig|83332.12.peg.2752,Protein,"2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-) / 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2455c,,PPI,"genetic interaction","Tn-seq experiment","experimental","26438867","FLUTE","",
fig|419947.8.peg.615,Protein,"Mannosyltransferase PimB",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0564,pimB,fig|419947.9.peg.478,Protein,"Glycosyl transferase family protein",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100002718,,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|83332.12.peg.1506,Protein,"Acyl carrier protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1344,,fig|83332.12.peg.2501,Protein,"Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2243,fabD,PPI,"association,predicted interaction","experimental interaction detection,interologs mapping","experimental,computational","16487939","mtbbase,string","",
fig|419947.9.peg.3097,Protein,"Ribonuclease P protein component (EC 3.1.26.5)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100016117,rnpA,fig|419947.9.peg.3098,Protein,"LSU ribosomal protein L34p",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100016122,,PPI,"predicted interaction","predictive text mining,interologs mapping,gene neighbourhood","experimental,computational","","string","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.1608,Protein,"Biotin sulfoxide reductase (EC 1.-.-.-) / Free methionine-(S)-sulfoxide reductase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1442,bisC,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.2,Protein,"DNA polymerase III beta subunit (EC 2.7.7.7)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0002,dnaN,fig|419947.9.peg.3098,Protein,"LSU ribosomal protein L34p",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100016122,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.8.peg.1038,Protein,"Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0938,pstA1,fig|419947.9.peg.4005,Protein,"Dihydroxy-acid dehydratase (EC 4.2.1.9)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100020703,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.2071,Protein,"Molybdenum ABC transporter ATP-binding protein ModC",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1859,modC,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.1528,Protein,"Serine phosphatase RsbU, regulator of sigma subunit",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1364c,,fig|83332.12.peg.1529,Protein,"Anti-sigma B factor antagonist RsbV",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1365c,rsfA,PPI,"association,physical association,predicted interaction","experimental interaction detection,two hybrid,interologs mapping,gene neighbourhood","experimental,computational","16263329,20443","mtbbase,intact,string","intact:EBI-2602951,imex:IM-20443-1",
fig|83332.12.peg.4319,Protein,"10 kDa culture filtrate antigen CFP-10 (EsxB)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3874,esxB,fig|83332.12.peg.4321,Protein,"Proline and alanine rich protein EspI, component of Type VII secretion system ESX-1",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3876,,PPI,"physical association,predicted interaction","dihydrofolate reductase reconstruction,gene neighbourhood","experimental,computational","19854905,18316","mpidb,string","intact:EBI-6514944,imex:IM-18316-15,mpidb:MPIDB-INT-1295,intact:EBI-6514966,imex:IM-18316-16",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.3002,Protein,"TrkA-like protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2691,ceoB,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.213,Protein,"O-methyltransferase",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0195,,fig|419947.9.peg.2815,Protein,"23S rRNA (cytidine(1920)-2'-O)-methyltransferase (EC 2.1.1.226) @ 16S rRNA (cytidine(1409)-2'-O)-methyltransferase (EC 2.1.1.227)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100014640,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.9.peg.1122,Protein,"Adenylate cyclase (EC 4.6.1.1)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100005977,,fig|419947.9.peg.1123,Protein,"Adenylate cyclase (EC 4.6.1.1)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100005982,,PPI,"predicted interaction","predictive text mining,phylogenetic profile,gene neighbourhood","experimental,computational","","string","",
fig|83332.12.peg.2414,Protein,"Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2163c,pbpB,fig|83332.12.peg.15,Protein,"FIG018426: putative septation inhibitor protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0011c,,PPI,"physical association","adenylate cyclase complementation","experimental","21531798","mpidb","intact:EBI-6414490,mpidb:MPIDB-INT-1593,imex:IM-18402-1",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.619,Protein,"putative secreted protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0559c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.1831,Protein,"Excinuclease ABC subunit A",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_1648,uvrA,fig|419947.9.peg.3670,Protein,"ATP-dependent DNA helicase RecG (EC 3.6.4.12)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100019028,,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
