Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3272","Mb2978c","VBIMycBov88188_3272","PATRIC.233413.5.NC_002945.CDS.3263354.3264064.rev","PATRIC","CDS",3263354,3264064,711,"-","FIG00821260","PLF_1763_00003179","PGF_02411288","NP_856623.1",236,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3273","Mb2979c","VBIMycBov88188_3273","PATRIC.233413.5.NC_002945.CDS.3264268.3265233.rev","PATRIC","CDS",3264268,3265233,966,"-","FIG01324782","PLF_1763_00003086","PGF_02411021","NP_856624.1",321,,"methyltransferase, FkbM family domain protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3274","Mb2980","VBIMycBov88188_3274","PATRIC.233413.5.NC_002945.CDS.3265815.3266087.fwd","PATRIC","CDS",3265815,3266087,273,"+","FIG01325914","PLF_1763_00042961","PGF_08225224","NP_856625.1",90,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3275","Mb2981","VBIMycBov88188_3275","PATRIC.233413.5.NC_002945.CDS.3266215.3266985.fwd","PATRIC","CDS",3266215,3266985,771,"+","FIG01358340","PLF_1763_00002951","PGF_02426661","NP_856626.1",256,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3276",,"VBIMycBov88188_3276","PATRIC.233413.5.NC_002945.CDS.3266960.3267100.rev","PATRIC","CDS",3266960,3267100,141,"-","FIG00821797","PLF_1763_00003683","PGF_02412632",,46,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3277",,"VBIMycBov88188_3277","PATRIC.233413.5.NC_002945.CDS.3267133.3267339.rev","PATRIC","CDS",3267133,3267339,207,"-","FIG00822490","PLF_1763_00003526","PGF_08225224",,68,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3278","Mb2982c","VBIMycBov88188_3278","PATRIC.233413.5.NC_002945.CDS.3267589.3268689.rev","PATRIC","CDS",3267589,3268689,1101,"-","FIG01474490","PLF_1763_00000820","PGF_00064056","NP_856627.1",366,,"UDP-glucoronosyl and UDP-glucosyltransferases family protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3279","Mb2983c","VBIMycBov88188_3279","PATRIC.233413.5.NC_002945.CDS.3268790.3269359.rev","PATRIC","CDS",3268790,3269359,570,"-","FIG01121659","PLF_1763_00002765","PGF_00029304","NP_856628.1",189,,"SAM-dependent methyltransferase",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.306","Mb0278c","VBIMycBov88188_0306","PATRIC.233413.5.NC_002945.CDS.326900.327898.rev","PATRIC","CDS",326900,327898,999,"-","FIG00820644","PLF_1763_00134904","PGF_00399643","NP_853943.1",332,,"hypothetical protein Rv0272c",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3280","Mb2984c","VBIMycBov88188_3280","PATRIC.233413.5.NC_002945.CDS.3269642.3269992.rev","PATRIC","CDS",3269642,3269992,351,"-","FIG01406753","PLF_1763_00004641","PGF_00370545","NP_856629.1",116,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3281","Mb2985","VBIMycBov88188_3281","PATRIC.233413.5.NC_002945.CDS.3269972.3270361.fwd","PATRIC","CDS",3269972,3270361,390,"+","FIG01340665","PLF_1763_00003535","PGF_02975636","NP_856630.1",129,,"Transposase",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3282","Mb2986c","VBIMycBov88188_3282","PATRIC.233413.5.NC_002945.CDS.3270462.3271748.rev","PATRIC","CDS",3270462,3271748,1287,"-","FIG00829425","PLF_1763_00000130","PGF_00064056","NP_856631.1",428,,"UDP-glucoronosyl and UDP-glucosyltransferases family protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3283","Mb2987","VBIMycBov88188_3283","PATRIC.233413.5.NC_002945.CDS.3271925.3273145.fwd","PATRIC","CDS",3271925,3273145,1221,"+","FIG01315135","PLF_1763_00001475","PGF_10459915","NP_856632.1",406,,"Uncharacterized membrane protein, YraQ family",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3284","Mb2988","VBIMycBov88188_3284","PATRIC.233413.5.NC_002945.CDS.3273218.3274150.fwd","PATRIC","CDS",3273218,3274150,933,"+","FIG00000507","PLF_1763_00166485","PGF_00006320","NP_856633.1",310,"purU","Formyltetrahydrofolate deformylase (EC 3.5.1.10)","GO:0008864|formyltetrahydrofolate deformylase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3285",,"VBIMycBov88188_3285","PATRIC.233413.5.NC_002945.CDS.3274790.3274975.fwd","PATRIC","CDS",3274790,3274975,186,"+","FIG00820983","PLF_1763_00003358","PGF_08091351",,61,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3286","Mb2989c","VBIMycBov88188_3286","PATRIC.233413.5.NC_002945.CDS.3275019.3275504.rev","PATRIC","CDS",3275019,3275504,486,"-","FIG00000261","PLF_1763_00243583","PGF_04762552","NP_856634.1",161,"coaD","Phosphopantetheine adenylyltransferase (EC 2.7.7.3)","GO:0004595|pantetheine-phosphate adenylyltransferase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3287","Mb2990c","VBIMycBov88188_3287","PATRIC.233413.5.NC_002945.CDS.3275590.3276156.rev","PATRIC","CDS",3275590,3276156,567,"-","FIG01958885","PLF_1763_00001290","PGF_07133621","NP_856635.1",188,,"16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3288","Mb2991c","VBIMycBov88188_3288","PATRIC.233413.5.NC_002945.CDS.3276352.3279735.rev","PATRIC","CDS",3276352,3279735,3384,"-","FIG00001308","PLF_1763_00076594","PGF_00045963","NP_856636.1",1127,"pca","Pyruvate carboxylase (EC 6.4.1.1)","GO:0004736|pyruvate carboxylase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3289","Mb2992c","VBIMycBov88188_3289","PATRIC.233413.5.NC_002945.CDS.3279760.3280392.rev","PATRIC","CDS",3279760,3280392,633,"-","FIG00092051","PLF_1763_00001270","PGF_01403237","NP_856637.1",210,,"Integral membrane protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3","Mb0003","VBIMycBov88188_0003","PATRIC.233413.5.NC_002945.CDS.3280.4437.fwd","PATRIC","CDS",3280,4437,1158,"+","FIG00000412","PLF_1763_00000635","PGF_10387199","NP_853673.1",385,"recF","DNA recombination and repair protein RecF",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.307","Mb0279c","VBIMycBov88188_0307","PATRIC.233413.5.NC_002945.CDS.328030.328650.rev","PATRIC","CDS",328030,328650,621,"-","FIG00554417","PLF_1763_00001632","PGF_07182652","NP_853944.1",206,,"Transcriptional regulator, AcrR family",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3290","Mb2993c","VBIMycBov88188_3290","PATRIC.233413.5.NC_002945.CDS.3280398.3281165.rev","PATRIC","CDS",3280398,3281165,768,"-","FIG01328650","PLF_1763_00002161","PGF_00029288","NP_856638.1",255,,"POSSIBLE CONSERVED MEMBRANE OR SECRETED PROTEIN",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3291","Mb2994c","VBIMycBov88188_3291","PATRIC.233413.5.NC_002945.CDS.3281262.3282335.rev","PATRIC","CDS",3281262,3282335,1074,"-","FIG01338277","PLF_1763_00002056","PGF_00400580","NP_856639.1",357,"lipN","lipase-esterase (lipN)",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3292",,"VBIMycBov88188_3292","PATRIC.233413.5.NC_002945.CDS.3282516.3282629.fwd","PATRIC","CDS",3282516,3282629,114,"+","FIG01345738","PLF_1763_00003370","PGF_02412452",,37,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3293","Mb2996","VBIMycBov88188_3293","PATRIC.233413.5.NC_002945.CDS.3282790.3283638.fwd","PATRIC","CDS",3282790,3283638,849,"+","FIG01239241","PLF_1763_00002011","PGF_02388331","NP_856641.1",282,,"2,5-diketo-D-gluconic acid reductase (EC 1.1.1.-)","GO:0000252|C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity;GO:0000252|aldo-keto reductase (NADP) activity;GO:0000252|isocitrate dehydrogenase activity;GO:0000252|mevaldate reductase activity;GO:0000252|gluconate dehydrogenase activity;GO:0000252|steroid dehydrogenase activity;GO:0000252|epoxide dehydrogenase activity;GO:0000252|5-exo-hydroxycamphor dehydrogenase activity;GO:0000252|2-hydroxytetrahydrofuran dehydrogenase activity;GO:0000252|acetoin dehydrogenase activity;GO:0000252|phenylcoumaran benzylic ether reductase activity;GO:0000252|D-xylose:NADP reductase activity;GO:0000252|L-arabinose:NADP reductase activity;GO:0000252|D-arabinitol dehydrogenase, D-ribulose forming (NADP+) activity;GO:0000252|steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;GO:0000252|steroid dehydrogenase activity, acting on the CH-CH group of donors;GO:0000252|(R)-(-)-1,2,3,4-tetrahydronaphthol dehydrogenase activity;GO:0000252|3-hydroxymenthone dehydrogenase activity;GO:0000252|very long-chain-3-hydroxyacyl-CoA dehydrogenase activity;GO:0000252|dihydrotestosterone 17-beta-dehydrogenase activity;GO:0000252|(R)-2-hydroxyisocaproate dehydrogenase activity;GO:0000252|L-arabinose 1-dehydrogenase (NADP+) activity;GO:0000252|L-xylulose reductase (NAD+) activity;GO:0000252|3-ketoglucose-reductase activity;GO:0000252|(R)-2-hydroxyglutarate dehydrogenase activity;GO:0000252|D-arabinitol dehydrogenase, D-xylulose forming (NADP+) activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3294","Mb2997c","VBIMycBov88188_3294","PATRIC.233413.5.NC_002945.CDS.3283712.3284425.rev","PATRIC","CDS",3283712,3284425,714,"-","FIG01121868","PLF_1763_00002528","PGF_00408770","NP_856642.1",237,,"putative membrane protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3295","Mb2998c","VBIMycBov88188_3295","PATRIC.233413.5.NC_002945.CDS.3284422.3286635.rev","PATRIC","CDS",3284422,3286635,2214,"-","FIG00021289","PLF_1763_00000344","PGF_02226715","NP_856643.1",737,"recG","ATP-dependent DNA helicase RecG (EC 3.6.4.12)",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3296","Mb2999c","VBIMycBov88188_3296","PATRIC.233413.5.NC_002945.CDS.3286638.3288299.rev","PATRIC","CDS",3286638,3288299,1662,"-","FIG00042616","PLF_1763_00006119","PGF_00423429","NP_856644.1",553,,"Dihydroxyacetone kinase-like protein, phosphatase domain / Dihydroxyacetone kinase-like protein, kinase domain",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.308","Mb0280","VBIMycBov88188_0308","PATRIC.233413.5.NC_002945.CDS.328705.329328.fwd","PATRIC","CDS",328705,329328,624,"+","FIG01955890","PLF_1763_00004477","PGF_12911977","NP_853945.1",207,,"Glyoxalase family protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3297",,"VBIMycBov88188_3297","PATRIC.233413.5.NC_002945.CDS.3288541.3288735.fwd","PATRIC","CDS",3288541,3288735,195,"+","FIG00000266","PLF_1763_00001242","PGF_00016387",,64,,"LSU ribosomal protein L28p @ LSU ribosomal protein L28p, zinc-dependent",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3298","Mb3000c","VBIMycBov88188_3298","PATRIC.233413.5.NC_002945.CDS.3288758.3289441.rev","PATRIC","CDS",3288758,3289441,684,"-","FIG00000538","PLF_1763_00000716","PGF_00066139","NP_856645.1",227,"ung","Uracil-DNA glycosylase, family 1 (EC 3.2.2.27)",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3299","Mb3001c","VBIMycBov88188_3299","PATRIC.233413.5.NC_002945.CDS.3289474.3290475.rev","PATRIC","CDS",3289474,3290475,1002,"-","FIG00000570","PLF_1763_00001046","PGF_02191019","NP_856646.1",333,"thiL","Thiamine-monophosphate kinase (EC 2.7.4.16)","GO:0009030|thiamin phosphate kinase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3300","Mb3002c","VBIMycBov88188_3300","PATRIC.233413.5.NC_002945.CDS.3290472.3291851.rev","PATRIC","CDS",3290472,3291851,1380,"-","FIG01306568","PLF_1763_00246570","PGF_01000105","NP_856647.1",459,,"Mobile element protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3301","Mb3003c","VBIMycBov88188_3301","PATRIC.233413.5.NC_002945.CDS.3291851.3292435.rev","PATRIC","CDS",3291851,3292435,585,"-","FIG00638247","PLF_1763_00145528","PGF_01803500","NP_856648.1",194,,"Resolvase",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.309","Mb0281c","VBIMycBov88188_0309","PATRIC.233413.5.NC_002945.CDS.329258.329983.rev","PATRIC","CDS",329258,329983,726,"-","FIG00554417","PLF_1763_00017736","PGF_07182652","NP_853946.1",241,,"Transcriptional regulator, AcrR family",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3302","Mb3004","VBIMycBov88188_3302","PATRIC.233413.5.NC_002945.CDS.3292617.3293192.fwd","PATRIC","CDS",3292617,3293192,576,"+","FIG01121868","PLF_1763_00003312","PGF_05080594","NP_856649.1",191,,"putative membrane protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3303",,"VBIMycBov88188_3303","PATRIC.233413.5.NC_002945.CDS.3293214.3293309.fwd","PATRIC","CDS",3293214,3293309,96,"+","FIG00638284","PLF_1763_00010458","PGF_08225224",,31,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3304","Mb3005c","VBIMycBov88188_3304","PATRIC.233413.5.NC_002945.CDS.3293365.3294477.rev","PATRIC","CDS",3293365,3294477,1113,"-","FIG00000350","PLF_1763_00000884","PGF_10518532","NP_856650.1",370,"ddl","D-alanine--D-alanine ligase (EC 6.3.2.4)","GO:0008716|D-alanine-D-alanine ligase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3305","Mb3006c","VBIMycBov88188_3305","PATRIC.233413.5.NC_002945.CDS.3294555.3295559.rev","PATRIC","CDS",3294555,3295559,1005,"-","FIG00000309","PLF_1763_00000618","PGF_00008611","NP_856651.1",334,"gpsA","Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)","GO:0047952|glycerol-3-phosphate dehydrogenase [NAD(P)+] activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3306","Mb3007","VBIMycBov88188_3306","PATRIC.233413.5.NC_002945.CDS.3295651.3296322.fwd","PATRIC","CDS",3295651,3296322,672,"+","FIG01121259","PLF_1763_00001831","PGF_05469576","NP_856652.1",223,,"2-phospho-L-lactate guanylyltransferase (EC 2.7.7.68)",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3307","Mb3008","VBIMycBov88188_3307","PATRIC.233413.5.NC_002945.CDS.3296414.3298642.fwd","PATRIC","CDS",3296414,3298642,2229,"+","FIG00000504","PLF_1763_00000373","PGF_05195470","NP_856653.1",742,"ppk","Polyphosphate kinase (EC 2.7.4.1)","GO:0008976|polyphosphate kinase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3308","Mb3009","VBIMycBov88188_3308","PATRIC.233413.5.NC_002945.CDS.3298725.3299678.fwd","PATRIC","CDS",3298725,3299678,954,"+","FIG00544763","PLF_1763_00001724","PGF_02540454","NP_856654.1",317,"mutT1","Possible hydrolase mutT1 (EC 3.-.-.-)",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3309","Mb3010c","VBIMycBov88188_3309","PATRIC.233413.5.NC_002945.CDS.3299736.3300380.rev","PATRIC","CDS",3299736,3300380,645,"-","FIG01296719","PLF_1763_00151694","PGF_06368851","NP_856655.1",214,"hupB","DNA-binding protein HU / low-complexity, AKP-rich domain",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3310","Mb3011c","VBIMycBov88188_3310","PATRIC.233413.5.NC_002945.CDS.3300593.3301156.rev","PATRIC","CDS",3300593,3301156,564,"-","FIG00000282","PLF_1763_00000877","PGF_06660812","NP_856656.1",187,"leuD","3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)","GO:0003861|3-isopropylmalate dehydratase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.310","Mb0282","VBIMycBov88188_0310","PATRIC.233413.5.NC_002945.CDS.330073.330993.fwd","PATRIC","CDS",330073,330993,921,"+","FIG00820337","PLF_1763_00122119","PGF_08225224","NP_853947.1",306,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3311","Mb3012c","VBIMycBov88188_3311","PATRIC.233413.5.NC_002945.CDS.3301214.3302635.rev","PATRIC","CDS",3301214,3302635,1422,"-","FIG00000280","PLF_1763_00000436","PGF_00419420","NP_856657.1",473,"leuC","3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)","GO:0003861|3-isopropylmalate dehydratase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3312","Mb3013","VBIMycBov88188_3312","PATRIC.233413.5.NC_002945.CDS.3302707.3303408.fwd","PATRIC","CDS",3302707,3303408,702,"+","FIG00022569","PLF_1763_00001287","PGF_08238312","NP_856658.1",233,,"Transcriptional regulator, IclR family","GO:0003677|DNA binding"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3313","Mb3014c","VBIMycBov88188_3313","PATRIC.233413.5.NC_002945.CDS.3303419.3304273.rev","PATRIC","CDS",3303419,3304273,855,"-","FIG01340895","PLF_1763_00003342","PGF_01032153","NP_856659.1",284,,"Putative uncharacterized protein BCG_3011c",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3314","Mb3015","VBIMycBov88188_3314","PATRIC.233413.5.NC_002945.CDS.3304542.3305033.fwd","PATRIC","CDS",3304542,3305033,492,"+","FIG00820156","PLF_1763_00001544","PGF_08225224","NP_856660.1",163,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3315","Mb3016c","VBIMycBov88188_3315","PATRIC.233413.5.NC_002945.CDS.3305365.3306837.rev","PATRIC","CDS",3305365,3306837,1473,"-","FIG00000686","PLF_1763_00000737","PGF_00008337","NP_856661.1",490,"gltX","Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)","GO:0004818|glutamate-tRNA ligase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3316","Mb3017c","VBIMycBov88188_3316","PATRIC.233413.5.NC_002945.CDS.3306834.3307631.rev","PATRIC","CDS",3306834,3307631,798,"-","FIG00137538","PLF_1763_00001016","PGF_10344157","NP_856662.1",265,,"2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (EC 5.3.3.-) / 5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68)",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3317","Mb3018","VBIMycBov88188_3317","PATRIC.233413.5.NC_002945.CDS.3307885.3309222.fwd","PATRIC","CDS",3307885,3309222,1338,"+","FIG00820204","PLF_1763_00004580","PGF_02956843","NP_856663.1",445,,"MFS-type transporter Rv2994 family => implicated in rifampicin, ofloxacin efflux",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3318","Mb3019c","VBIMycBov88188_3318","PATRIC.233413.5.NC_002945.CDS.3309074.3310102.rev","PATRIC","CDS",3309074,3310102,1029,"-","FIG00000341","PLF_1763_00001291","PGF_07191648","NP_856664.1",342,"leuB","3-isopropylmalate dehydrogenase (EC 1.1.1.85)","GO:0003862|3-isopropylmalate dehydrogenase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3319","Mb3020c","VBIMycBov88188_3319","PATRIC.233413.5.NC_002945.CDS.3310099.3311685.rev","PATRIC","CDS",3310099,3311685,1587,"-","FIG00031250","PLF_1763_00000442","PGF_00012987","NP_856665.1",528,"serA1","D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)","GO:0004617|phosphoglycerate dehydrogenase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.311","Mb0283c","VBIMycBov88188_0311","PATRIC.233413.5.NC_002945.CDS.331033.331461.rev","PATRIC","CDS",331033,331461,429,"-","FIG00820218","PLF_1763_00003950","PGF_04012455","NP_853948.1",142,,"toxin VapC25 @ Toxin 1, PIN domain",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3320","Mb3021","VBIMycBov88188_3320","PATRIC.233413.5.NC_002945.CDS.3311715.3313157.fwd","PATRIC","CDS",3311715,3313157,1443,"+","FIG00139162","PLF_1763_00001742","PGF_10387745","NP_856666.1",480,,"Phytoene dehydrogenase and related proteins","GO:0006118|electron transport;GO:0016491|oxidoreductase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3321",,"VBIMycBov88188_3321","PATRIC.233413.5.NC_002945.CDS.3313177.3313722.rev","PATRIC","CDS",3313177,3313722,546,"-","FIG00827965","PLF_1763_00121535","PGF_03134255",,181,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3322","Mb3022","VBIMycBov88188_3322","PATRIC.233413.5.NC_002945.CDS.3313682.3313891.fwd","PATRIC","CDS",3313682,3313891,210,"+","FIG01363449","PLF_1763_00004279","PGF_02414694","NP_856667.1",69,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3323",,"VBIMycBov88188_3323","PATRIC.233413.5.NC_002945.CDS.3313867.3314169.fwd","PATRIC","CDS",3313867,3314169,303,"+","FIG00820570","PLF_1763_00004162","PGF_00307245",,100,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3324","Mb3024","VBIMycBov88188_3324","PATRIC.233413.5.NC_002945.CDS.3314217.3315182.fwd","PATRIC","CDS",3314217,3315182,966,"+","FIG01310290","PLF_1763_00003144","PGF_00405428","NP_856669.1",321,"lppY","protein of unknown function LppY and LpqO",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.312",,"VBIMycBov88188_0312","PATRIC.233413.5.NC_002945.CDS.331485.331658.rev","PATRIC","CDS",331485,331658,174,"-","FIG00820303","PLF_1763_00406993","PGF_12958771",,57,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3325","Mb3025","VBIMycBov88188_3325","PATRIC.233413.5.NC_002945.CDS.3315227.3315886.fwd","PATRIC","CDS",3315227,3315886,660,"+","FIG00004730","PLF_1763_00003198","PGF_05689837","NP_856670.1",219,,"Probable iron export permease protein FetB",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3326","Mb3026c","VBIMycBov88188_3326","PATRIC.233413.5.NC_002945.CDS.3316200.3317213.rev","PATRIC","CDS",3316200,3317213,1014,"-","FIG00000244","PLF_1763_00000621","PGF_00015855","NP_856671.1",337,"ilvC","Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)","GO:0004455|ketol-acid reductoisomerase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3327","Mb3027c","VBIMycBov88188_3327","PATRIC.233413.5.NC_002945.CDS.3317239.3317745.rev","PATRIC","CDS",3317239,3317745,507,"-","FIG00000433","PLF_1763_00000660","PGF_00025215","NP_856672.1",168,"ilvH","Acetolactate synthase small subunit (EC 2.2.1.6)","GO:0003984|acetolactate synthase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3328","Mb3028c","VBIMycBov88188_3328","PATRIC.233413.5.NC_002945.CDS.3317745.3319601.rev","PATRIC","CDS",3317745,3319601,1857,"-","FIG00136692","PLF_1763_00000279","PGF_00025090","NP_856673.1",618,"ilvB1","Acetolactate synthase large subunit (EC 2.2.1.6)","GO:0003984|acetolactate synthase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.313","Mb0285c","VBIMycBov88188_0313","PATRIC.233413.5.NC_002945.CDS.331827.334433.rev","PATRIC","CDS",331827,334433,2607,"-","FIG01274276","PLF_1763_00157190","PGF_01392120","NP_853949.1",868,"PE_PGRS3a","PE_PGRS family protein => PE_PGRS3",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3329","Mb3029","VBIMycBov88188_3329","PATRIC.233413.5.NC_002945.CDS.3319924.3320301.fwd","PATRIC","CDS",3319924,3320301,378,"+","FIG01393835","PLF_1763_00035592","PGF_00017602","NP_856674.1",125,"cfp6","Low molecular weight protein antigen 6",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3330","Mb3030c","VBIMycBov88188_3330","PATRIC.233413.5.NC_002945.CDS.3320308.3321093.rev","PATRIC","CDS",3320308,3321093,786,"-","FIG00006938","PLF_1763_00002180","PGF_05966449","NP_856675.1",261,,"Membrane protein 2, distant similarity to thiosulphate:quinone oxidoreductase DoxD",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.37","Mb0031","VBIMycBov88188_0037","PATRIC.233413.5.NC_002945.CDS.33208.33537.fwd","PATRIC","CDS",33208,33537,330,"+","FIG00820914","PLF_1763_00054674","PGF_02421268","NP_853700.1",109,,"FIG00820914: hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3331","Mb3031","VBIMycBov88188_3331","PATRIC.233413.5.NC_002945.CDS.3321171.3322445.fwd","PATRIC","CDS",3321171,3322445,1275,"+","FIG01038209","PLF_1763_00000836","PGF_00624692","NP_856676.1",424,"lppZ","Glucose/sorbosone dehydrogenase, lipoprotein LppZ",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.3332","Mb3032c","VBIMycBov88188_3332","PATRIC.233413.5.NC_002945.CDS.3322451.3323161.rev","PATRIC","CDS",3322451,3323161,711,"-","FIG01321859","PLF_1763_00003075","PGF_00028604","NP_856677.1",236,,"Oxidoreductase",
