Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|99287.12.peg.2203,Protein,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2081,gnd,fig|99287.12.peg.2226,Protein,"Phosphomannomutase (EC 5.4.2.8) => Colanic acid",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2104,cpsG,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.731,Protein,"Pyridoxamine 5'-phosphate oxidase-related, FMN-binding",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0699,,fig|99287.12.peg.933,Protein,"putative excisionase",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0894,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2567,Protein,"Cysteine synthase (EC 2.5.1.47)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2430,cysK,fig|99287.12.peg.3107,Protein,"Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2946,cysH,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|99287.12.peg.468,Protein,"Tetratricopeptide repeat family protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0438,,fig|99287.12.peg.1299,Protein,"Putative periplasmic protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1228,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.654,Protein,"Citrate lyase alpha chain (EC 4.1.3.6)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0621,citF,fig|99287.12.peg.1167,Protein,"3,4-dihydroxyphenylacetate 2,3-dioxygenase (EC 1.13.11.15)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1103,hpaD,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.12,Protein,"Chaperone protein DnaK",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0012,dnaK,fig|99287.12.peg.4062,Protein,"DNA gyrase subunit B (EC 5.99.1.3)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3835,gyrB,PPI,"predicted interaction","interologs mapping,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|220341.7.peg.232,Protein,"HtrA protease/chaperone protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY0231,htrA,fig|220341.7.peg.1771,Protein,"3-dehydroquinate dehydratase I (EC 4.2.1.10)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1760,aroD,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.736,Protein,"Osmosensitive K+ channel histidine kinase KdpD",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0703,kdpD,fig|99287.12.peg.2044,Protein,"Universal stress protein C",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1927,yecG,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.5198,Protein,"Integron integrase IntI1",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,HCM1.167,int,fig|220341.7.peg.5242,Protein,"Aminoglycoside 3'-phosphotransferase 2 (EC 2.7.1.95) @ Streptomycin 3'-kinase StrB (EC 2.7.1.87)",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,HCM1.224,strB,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.4664,Protein,"putative membrane protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY4563,,fig|220341.7.peg.4677,Protein,"hypothetical protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY4576,,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|99287.12.peg.1232,Protein,"hypothetical protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1164,yceB,fig|99287.12.peg.2301,Protein,"tRNA-dihydrouridine(16) synthase",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2174,yohI,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3032,Protein,"Type III secretion transcriptional activator HilA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2876,hilA,fig|99287.12.peg.3038,Protein,"Type III secretion injected virulence protein (YopE)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2882,sipA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2591,Protein,"hypothetical protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2453,,fig|99287.12.peg.2868,Protein,"Phage head completion-stabilization protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2718,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3455,Protein,"PTS system, tagatose-specific IIA-TPr component (EC 2.7.1.69)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3256,,fig|99287.12.peg.4409,Protein,"Sodium-dependent transporter",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4195,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3881,Protein,"3-dehydro-L-gulonate 2-dehydrogenase (EC 1.1.1.130)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3668,yiaK,fig|99287.12.peg.4400,Protein,"Acetate operon repressor IclR",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4187,iclR,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.4531,Protein,"Putative periplasmic or exported protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4309,,fig|99287.12.peg.4538,Protein,"Type III secretion and flagellar regulator RtsA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4315,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.903,Protein,"Deoxyribose operon repressor, DeoR family",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0864,deoR,fig|99287.12.peg.1589,Protein,"UPF0060 membrane protein YnfA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1504,ynfA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1913,Protein,"Protein YcgL",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1813,ycgL,fig|99287.12.peg.2061,Protein,"BarA-associated response regulator UvrY (= GacA = SirA)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1947,uvrY,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.827,Protein,"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0793,bioA,fig|99287.12.peg.1574,Protein,"Dethiobiotin synthetase (EC 6.3.3.3)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1489,bioD,PPI,"predicted interaction","interologs mapping,predictive text mining,inference,phylogenetic profile","computational,experimental","","string,biocyc,kegg pathways","",
fig|99287.12.peg.1062,Protein,"Lambdoid phage Rac integrase",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1005,,fig|99287.12.peg.4645,Protein,"Predicted transcriptional regulator of the myo-inositol catabolic operon",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4417,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|220341.7.peg.5188,Protein,"Mercuric resistance operon regulatory protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,HCM1.151c,merR,fig|220341.7.peg.5298,Protein,"stable plasmid inheritance protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,HCM1.290c,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1886,Protein,"Ni,Fe-hydrogenase I cytochrome b subunit",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1788,,fig|99287.12.peg.1889,Protein,"Hydrogenase maturation factor HoxQ",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1791,,PPI,"predicted interaction","gene neighbourhood,interologs mapping,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|99287.12.peg.676,Protein,"23S rRNA (pseudouridine(1915)-N(3))-methyltransferase (EC 2.1.1.177)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0641,ybeA,fig|99287.12.peg.3951,Protein,"Protein YicC",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3735,yicC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2086,Protein,"Flagellar M-ring protein FliF",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1969,fliF,fig|99287.12.peg.2087,Protein,"Flagellar motor switch protein FliG",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1970,fliG,PPI,"direct interaction,predicted interaction,association","chromatography technology,cosedimentation,gene neighbourhood,experimental interaction detection,interologs mapping,predictive text mining,phylogenetic profile","experimental,computational","8206846,20127","intact,string,kegg pathways","intact:EBI-2012292,imex:IM-20127-3,intact:EBI-2012297,imex:IM-20127-4,intact:EBI-2012141,imex:IM-20127-1,intact:EBI-2012273,imex:IM-20127-2",
fig|220341.7.peg.1067,Protein,"Phage protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY1058,,fig|220341.7.peg.2032,Protein,"putative bacteriophage tail protein",Bacteria,220341,220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18,STY2013,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.4073,Protein,"Putative inner membrane protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3845,,fig|99287.12.peg.4666,Protein,"Glyceraldehyde-3-phosphate ketol-isomerase (EC 5.3.1.1)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4436,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1847,Protein,"DNA-binding protein H-NS",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1751,hns,fig|99287.12.peg.2071,Protein,"RNA polymerase sigma factor for flagellar operon",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1956,fliA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3849,Protein,"Long polar fimbria protein A",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3640,lpfA,fig|99287.12.peg.4835,Protein,"Putative fimbrial subunit",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4592,sthD,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2065,Protein,"N-3-oxohexanoyl-L-homoserine lactone quorum-sensing transcriptional activator @ N-3-oxooctanoyl-L-homoserine lactone quorum-sensing transcriptional activator",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1950,sdiA,fig|99287.12.peg.3369,Protein,"Sensory histidine kinase QseC",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3178,ygiY,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2500,Protein,"Amidophosphoribosyltransferase (EC 2.4.2.14)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2362,purF,fig|99287.12.peg.4288,Protein,"Transcriptional regulator, GntR family",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4068,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.4350,Protein,"tRNA (uracil(54)-C5)-methyltransferase (EC 2.1.1.35) @ tmRNA (uracil(341)-C5)-methyltransferase",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4129,trmA,fig|99287.12.peg.4351,Protein,"Outer membrane vitamin B12 receptor BtuB",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4130,btuB,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.991,Protein,"Virulence factor VirK",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0940,ybjX,fig|99287.12.peg.1002,Protein,"Pirin",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0951,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.797,Protein,"Anion permease ArsB/NhaD-like",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0765,,fig|99287.12.peg.1727,Protein,"Amino acid ABC transporter, ATP-binding protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1635,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1761,Protein,"Putative thiol peroxidase",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1667,,fig|99287.12.peg.1762,Protein,"hypothetical protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1668,,PPI,"predicted interaction","gene neighbourhood,predictive text mining","computational,experimental","","string","",
fig|99287.12.peg.3107,Protein,"Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2946,cysH,fig|99287.12.peg.3350,Protein,"Cystathionine beta-lyase (EC 4.4.1.8)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3161,metC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3003,Protein,"Formate hydrogenlyase complex 3 iron-sulfur protein; Formate hydrogenlyase subunit 6; Ni,Fe-hydrogenase III medium subunit",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2848,hycF,fig|99287.12.peg.3005,Protein,"Formate hydrogenlyase subunit 4",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2850,hycD,PPI,"predicted interaction","gene neighbourhood,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|99287.12.peg.1726,Protein,"Amino acid ABC transporter, permease protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1634,,fig|99287.12.peg.2678,Protein,"Ferredoxin, 2Fe-2S",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2538,fdx,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.387,Protein,"putative secreted protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0366,yahO,fig|99287.12.peg.4604,Protein,"Lipoprotein BsmA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4379,yjfO,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1022,Protein,"Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0970,pflA,fig|99287.12.peg.1845,Protein,"Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1749,adhE,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|99287.12.peg.3619,Protein,"LSU ribosomal protein L30p (L7e)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3422,rpmD,fig|99287.12.peg.3623,Protein,"SSU ribosomal protein S8p (S15Ae)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3426,rpsH,PPI,"predicted interaction","gene neighbourhood,interologs mapping,predictive text mining","computational,experimental","","string","",
fig|99287.12.peg.388,Protein,"Propionate catabolism operon regulatory protein PrpR",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0367,prpR,fig|99287.12.peg.2160,Protein,"Propanediol utilization polyhedral body protein PduA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2038,pduA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.659,Protein,"Tricarboxylate transport sensor protein TctE => Citrate response regulator CitA",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0625,dpiB,fig|99287.12.peg.1540,Protein,"Electron transport complex protein RnfC",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1457,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1425,Protein,"Vitamin B12 ABC transporter, ATPase component BtuD",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1342,btuD,fig|99287.12.peg.1427,Protein,"Putative anti-FlhC(2)FlhD(4) factor YdiV",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1344,ydiV,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1879,Protein,"Putative membrane protein YchH",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1782,ychH,fig|99287.12.peg.4484,Protein,"Uncharacterized protein YjcB",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4263,yjcB,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2186,Protein,"Polysulfide reductase PsrB (EC 1.12.98.4), Fe-S subunit; Thiosulfate reductase PhsB",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2064,phsB,fig|99287.12.peg.2846,Protein,"probable bacteriophage protein STY2885",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2698,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1605,Protein,"Permease of the drug/metabolite transporter (DMT) superfamily",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1517,ydeD,fig|99287.12.peg.4625,Protein,"Inner membrane protein YtfF",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4400,ytfF,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2842,Protein,"Prophage P2 OGR protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2694,,fig|99287.12.peg.2921,Protein,"Transposase InsF for insertion sequence IS3 @ Mobile element protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2769,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.375,Protein,"Transcriptional regulator, MerR family",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0354,,fig|99287.12.peg.3509,Protein,"Acid stress protein IbaG",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3308,yrbA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.84,Protein,"putative secreted protein",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0081,,fig|99287.12.peg.3308,Protein,"Putative arylsulfatase regulator",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3123,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2205,Protein,"Phosphomannomutase (EC 5.4.2.8)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2083,rfbK,fig|99287.12.peg.2214,Protein,"Glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2092,rfbF,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3555,Protein,"Fumarate hydratase class I, beta region (EC 4.2.1.2); L(+)-tartrate dehydratase beta subunit (EC 4.2.1.32)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3354,,fig|99287.12.peg.3559,Protein,"Transcriptional regulator, GntR family",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3358,,PPI,"predicted interaction","gene neighbourhood,predictive text mining","computational,experimental","","string","",
fig|99287.12.peg.2152,Protein,"Cobalt-precorrin-6B C15-methyltransferase [decarboxylating] (EC 2.1.1.196)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2030,cbiT,fig|99287.12.peg.2158,Protein,"Propanediol utilization transcriptional activator",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2036,pocR,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.1896,Protein,"UPF0410 protein YmgE",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1797,ymgE,fig|99287.12.peg.3070,Protein,"Putative aldolase class 2 protein YgbL",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2916,ygbL,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2523,Protein,"Chorismate synthase (EC 4.2.3.5)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2384,aroC,fig|99287.12.peg.3599,Protein,"Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3401,aroE,PPI,"predicted interaction","interologs mapping,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|99287.12.peg.3462,Protein,"16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3263,yraL,fig|99287.12.peg.3822,Protein,"Cellulose synthase operon protein C",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3616,yhjL,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.2820,Protein,"SSU ribosomal protein S16p",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2676,rpsP,fig|99287.12.peg.3545,Protein,"SSU ribosomal protein S9p (S16e)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3344,rpsI,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|99287.12.peg.3078,Protein,"RNA polymerase sigma factor RpoS",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2924,rpoS,fig|99287.12.peg.4280,Protein,"Periplasmic protein CpxP",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM4060,cpxP,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.818,Protein,"6-phosphogluconolactonase (EC 3.1.1.31)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0785,ybhE,fig|99287.12.peg.849,Protein,"ABC-type efflux pump permease component YbhR",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM0815,ybhR,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3308,Protein,"Putative arylsulfatase regulator",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3123,,fig|99287.12.peg.4004,Protein,"Putative carbohydrate PTS system, IIA component (EC 2.7.1.69)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3784,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3027,Protein,"Type III secretion bridge between inner and outermembrane lipoprotein (YscJ,HrcJ,EscJ, PscJ)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2871,prgK,fig|99287.12.peg.3054,Protein,"Type III secretion outermembrane pore forming protein (YscC,MxiD,HrcC, InvG); Protein InvG precursor",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2898,invG,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|99287.12.peg.1847,Protein,"DNA-binding protein H-NS",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM1751,hns,fig|99287.12.peg.3190,Protein,"Transcriptional activator protein LysR",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM3014,lysR,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|99287.12.peg.3033,Protein,"Invasion protein IagB precursor",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2877,iagB,fig|99287.12.peg.3048,Protein,"Type III secretion host injection and negative regulator protein (YopD); Surface presentation of antigens protein SpaN (Invasion protein InvJ)",Bacteria,99287,99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,STM2892,invJ,PPI,"predicted interaction","predictive text mining","experimental","","string","",
