Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|272620.9.peg.130,Protein,"S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1A",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00126,speD,fig|272620.9.peg.4897,Protein,"Uncharacterized tRNA/rRNA methyltransferase LasT",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04857,lasT,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1248,Protein,"ABC transporter, substrate-binding protein YnjB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01216,ynjB,fig|272620.9.peg.1258,Protein,"Spheroplast protein Y",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01226,spy,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.962,Protein,"protein of unknown function DUF421",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00934,ycaP,fig|272620.9.peg.3788,Protein,"tRNA 5-methylaminomethyl-2-thiouridine synthase subunit TusC",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03729,yheM,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.75,Protein,"3-dehydroquinate dehydratase I (EC 4.2.1.10)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00073,aroD,fig|272620.9.peg.77,Protein,"Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00075,aroE,PPI,"predicted interaction","domain fusion,gene neighbourhood,predictive text mining,inference,phylogenetic profile","computational,experimental","","string,biocyc,kegg pathways","",
fig|272620.9.peg.88,Protein,"16S rRNA (cytosine(1402)-N(4))-methyltransferase EC 2.1.1.199)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00086,mraW,fig|272620.9.peg.95,Protein,"Cell division protein FtsW",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00093,ftsW,PPI,"predicted interaction","gene neighbourhood,interologs mapping,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.711,Protein,"Magnesium and cobalt efflux protein CorC",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00683,ybeX,fig|272620.9.peg.2552,Protein,"Uncharacterized protease YegQ",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02532,yegQ,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2674,Protein,"L-rhamnonate utilization transcriptional regulator (predicted by genome context)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02653,yfaX,fig|272620.9.peg.3096,Protein,"Manganese ABC transporter, inner membrane permease protein SitC",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03080,sitC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.257,Protein,"Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00256,gabD,fig|272620.9.peg.480,Protein,"Multifunctional acyl-CoA thioesterase I, protease I, lysophospholipase L1",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00472,tesA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.186,Protein,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00179,dapD,fig|272620.9.peg.2830,Protein,"4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02812,dapA,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.2943,Protein,"Diguanylate cyclase (EC 2.7.7.65) => DgcN",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02925,yfiN,fig|272620.9.peg.3618,Protein,"Penicillin-binding protein activator LpoA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03555,yraM,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.449,Protein,"Hha toxicity modulator TomB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00442,ybaJ,fig|272620.9.peg.3034,Protein,"Multidrug efflux system EmrAB-OMF, membrane fusion component EmrA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03014,emrA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3232,Protein,"Phosphate propanoyltransferase (EC 2.3.1.222)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03212,pduL,fig|272620.9.peg.3240,Protein,"Propanediol utilization polyhedral body protein PduU",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03220,pduU,PPI,"predicted interaction","gene neighbourhood,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.3599,Protein,"Glycerate-2-kinase (EC 2.7.1.165)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03536,garK,fig|272620.9.peg.3603,Protein,"D-galactarate dehydratase (EC 4.2.1.42)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03540,garD,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1097,Protein,"Rhodanese domain protein, Enterobacterial subgroup, YceA homolog",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01069,yceA,fig|272620.9.peg.1275,Protein,"Acyl-CoA thioesterase YciA, involved in membrane biogenesis",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01243,yciA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.28,Protein,"Tricarboxylate transport transcriptional regulator TctD => Citrate response regulator CitB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00028,,fig|272620.9.peg.38,Protein,"Triphosphoribosyl-dephospho-CoA synthase (EC 2.4.2.52)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00038,citG2,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3146,Protein,"Glucarate dehydratase (EC 4.2.1.40)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03130,gudD,fig|272620.9.peg.3599,Protein,"Glycerate-2-kinase (EC 2.7.1.165)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03536,garK,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.4449,Protein,"PTS system, sorbose-specific IIB component (EC 2.7.1.69)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04405,manX,fig|272620.9.peg.4452,Protein,"Sorbitol operon regulator SorC",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04408,,PPI,"predicted interaction","gene neighbourhood,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.2519,Protein,"Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02496,rmlA,fig|272620.9.peg.4354,Protein,"Lipid III flippase",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04292,wzx,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3046,Protein,"RecA protein",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03031,recA,fig|272620.9.peg.4300,Protein,"Cystathionine gamma-synthase (EC 2.5.1.48)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04233,metB,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1165,Protein,"Sensor histidine kinase PhoQ (EC 2.7.13.3)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01135,phoQ,fig|272620.9.peg.1576,Protein,"Fumarate respiration sensor kinase protein DcuS",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01551,dcuS,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.4446,Protein,"L-sorbose 1-phosphate reductase (EC 1.1.1.-)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04402,,fig|272620.9.peg.4450,Protein,"PTS system, sorbose-specific IIA component (EC 2.7.1.69)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04406,manX,PPI,"predicted interaction","gene neighbourhood,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.2253,Protein,"Nitrate ABC transporter, permease protein",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02222,nasE,fig|272620.9.peg.3454,Protein,"NADPH-dependent broad range aldehyde dehydrogenase YqhD",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03431,yqhD,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.28,Protein,"Tricarboxylate transport transcriptional regulator TctD => Citrate response regulator CitB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00028,,fig|272620.9.peg.638,Protein,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) [enterobactin] siderophore @ 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) of siderophore biosynthesis",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00614,entA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2918,Protein,"RNA polymerase sigma factor RpoE",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02898,rpoE,fig|272620.9.peg.4374,Protein,"Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04316,pldA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.33,Protein,"Citrate-sodium symporter (TC 2.A.24.1.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00033,,fig|272620.9.peg.4076,Protein,"Sodium/glutamate symporter",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04012,gltS,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3300,Protein,"Outer membrane usher protein fimD precursor",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03277,,fig|272620.9.peg.3302,Protein,"putative fimbrial-like protein",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03279,,PPI,"predicted interaction","gene neighbourhood,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.510,Protein,"Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00502,lysS,fig|272620.9.peg.3462,Protein,"Protein ygiW precursor",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03439,ygiW,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.30,Protein,"Oxaloacetate decarboxylase beta chain (EC 4.1.1.3)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00030,dcoB,fig|272620.9.peg.35,Protein,"Citrate lyase gamma chain, acyl carrier protein (EC 4.1.3.6)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00035,citD2,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.164,Protein,"General secretion pathway protein D",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00160,pulD,fig|272620.9.peg.2267,Protein,"Outer membrane lipoprotein LolB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02236,lolB,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2918,Protein,"RNA polymerase sigma factor RpoE",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02898,rpoE,fig|272620.9.peg.3689,Protein,"ClpXP protease specificity-enhancing factor / Stringent starvation protein B",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03627,sspB,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3220,Protein,"Cobyrinic acid a,c-diamide synthetase (EC 6.3.5.11)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03200,cbiA,fig|272620.9.peg.4818,Protein,"4-hydroxyphenylacetate 3-monooxygenase, reductase component (EC 1.6.8.-)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04779,hpaC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3674,Protein,"RNA polymerase sigma-54 factor RpoN",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03612,rpoN,fig|272620.9.peg.4243,Protein,"Nitrogen regulation protein NtrB (EC 2.7.13.3)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04177,glnL,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.1258,Protein,"Spheroplast protein Y",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01226,spy,fig|272620.9.peg.3381,Protein,"Putative metalloprotease yggG (EC 3.4.24.-)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03358,yggG,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.309,Protein,"Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00307,eutB,fig|272620.9.peg.2807,Protein,"Acetaldehyde dehydrogenase (EC 1.2.1.10) @ Acetaldehyde dehydrogenase (EC 1.2.1.10), ethanolamine utilization cluster",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02789,eutE,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.4281,Protein,"L-rhamnose operon regulatory protein RhaS",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04214,rhaS,fig|272620.9.peg.4623,Protein,"Nitrite-sensitive transcriptional repressor NsrR",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04577,yjeB,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2944,Protein,"Integral membrane protein YfiB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02926,yfiB,fig|272620.9.peg.3945,Protein,"Cellulose synthase catalytic subunit [UDP-forming] (EC 2.4.1.12)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03883,bcsA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.75,Protein,"3-dehydroquinate dehydratase I (EC 4.2.1.10)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00073,aroD,fig|272620.9.peg.2742,Protein,"Chorismate synthase (EC 4.2.3.5)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02719,aroC,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.2987,Protein,"RND efflux system, membrane fusion protein",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02969,,fig|272620.9.peg.2989,Protein,"Rrf2 family transcriptional regulator, group III",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02971,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1290,Protein,"Anthranilate synthase, amidotransferase component (EC 4.1.3.27) / Anthranilate phosphoribosyltransferase (EC 2.4.2.18)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01256,trpD,fig|272620.9.peg.3816,Protein,"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03757,rpe,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.2408,Protein,"Probable transcriptional regulatory protein YebC",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02378,yebC,fig|272620.9.peg.3461,Protein,"Putative transcriptional regulator STM3175",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03438,ygiV,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.64,Protein,"Ribulokinase (EC 2.7.1.16)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00062,araB,fig|272620.9.peg.4278,Protein,"Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04211,rhaD,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.135,Protein,"Blue copper oxidase CueO precursor",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00131,cueO,fig|272620.9.peg.2387,Protein,"Copper resistance protein CopD",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02357,yebZ,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1248,Protein,"ABC transporter, substrate-binding protein YnjB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01216,ynjB,fig|272620.9.peg.2575,Protein,"Xanthine/uracil/thiamine/ascorbate permease family protein",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02555,yicO,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2516,Protein,"UDP-glucose 6-dehydrogenase (EC 1.1.1.22)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02493,ugd,fig|272620.9.peg.4818,Protein,"4-hydroxyphenylacetate 3-monooxygenase, reductase component (EC 1.6.8.-)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_04779,hpaC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2859,Protein,"IS1 protein InsB",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02838,,fig|272620.9.peg.2860,Protein,"IS1 protein InsA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02839,,PPI,"predicted interaction","gene neighbourhood,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.3146,Protein,"Glucarate dehydratase (EC 4.2.1.40)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03130,gudD,fig|272620.9.peg.3147,Protein,"Glucarate dehydratase related protein YgcY",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03131,gudX,PPI,"predicted interaction","gene neighbourhood,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.2500,Protein,"Histidinol dehydrogenase (EC 1.1.1.23)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02476,hisD,fig|272620.9.peg.2742,Protein,"Chorismate synthase (EC 4.2.3.5)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02719,aroC,PPI,"predicted interaction","interologs mapping,predictive text mining","computational,experimental","","string","",
fig|272620.9.peg.774,Protein,"Quinolinate synthetase (EC 2.5.1.72)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00754,nadA,fig|272620.9.peg.1525,Protein,"UPF0057 membrane protein YqaE",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01503,yqaE,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2829,Protein,"Outer membrane beta-barrel assembly protein BamC; Lipoprotein-34 precursor",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02811,nlpB,fig|272620.9.peg.3585,Protein,"DedA family inner membrane protein YqjA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03523,yqjA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.1276,Protein,"Outer Membrane Siderophore Receptor IroN",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01244,iroN,fig|272620.9.peg.2883,Protein,"Iron-sulfur cluster regulator IscR",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02863,iscR,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.52,Protein,"Survival protein SurA precursor (Peptidyl-prolyl cis-trans isomerase SurA) (EC 5.2.1.8)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00050,surA,fig|272620.9.peg.3621,Protein,"Uncharacterized protein YraP",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03558,yraP,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|272620.9.peg.148,Protein,"Glutamyl-Q tRNA(Asp) synthetase",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00144,yadB,fig|272620.9.peg.2920,Protein,"tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase (EC 2.1.1.223)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02900,yfiC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2414,Protein,"tRNA (cmo5U34)-methyltransferase",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02384,yecO,fig|272620.9.peg.3693,Protein,"ATPase, AFG1 family",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03631,yhcM,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.118,Protein,"Possible GPH family transporter (TC 2.A.2) for arabinosides",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00115,,fig|272620.9.peg.3261,Protein,"UPF0053 inner membrane protein YgdQ",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03241,ygdQ,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.2230,Protein,"Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02199,adhE,fig|272620.9.peg.2672,Protein,"L-rhamnonate transporter (predicted by genome context)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02651,yfaV,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.752,Protein,"Citrate synthase (si) (EC 2.3.3.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00727,gltA,fig|272620.9.peg.932,Protein,"Pyruvate dehydrogenase (quinone) (EC 1.2.5.1)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00904,poxB,PPI,"predicted interaction","predictive text mining,inference","experimental,computational","","string,biocyc","",
fig|272620.9.peg.818,Protein,"Formiminoglutamase (EC 3.5.3.8)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00793,hutG,fig|272620.9.peg.820,Protein,"Urocanate hydratase (EC 4.2.1.49)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00795,,PPI,"predicted interaction","gene neighbourhood,predictive text mining,phylogenetic profile","computational,experimental","","string","",
fig|272620.9.peg.308,Protein,"Ethanolamine ammonia-lyase light chain (EC 4.3.1.7)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00306,eutC,fig|272620.9.peg.2805,Protein,"Ethanolamine utilization protein EutG",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_02787,eutG,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.476,Protein,"Probable iron export ATP-binding protein FetA",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_00468,ybbL,fig|272620.9.peg.1201,Protein,"Probable diguanylate cyclase YeaP",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_01172,yeaP,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|272620.9.peg.3146,Protein,"Glucarate dehydratase (EC 4.2.1.40)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03130,gudD,fig|272620.9.peg.3603,Protein,"D-galactarate dehydratase (EC 4.2.1.42)",Bacteria,272620,272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,KPN_03540,garD,PPI,"predicted interaction","interologs mapping,predictive text mining,inference,phylogenetic profile","computational,experimental","","string,biocyc,kegg pathways","",
