Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|93061.5.peg.428,Protein,"LSU ribosomal protein L25p",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00474,,fig|93061.5.peg.2260,Protein,"LSU ribosomal protein L16p (L10e)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02505,rplP,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.387,Protein,"Cystathionine gamma-lyase (EC 4.4.1.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00422,,fig|93061.5.peg.456,Protein,"Serine acetyltransferase (EC 2.3.1.30)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00510,,PPI,"predicted interaction","inference,interologs mapping","computational","","kegg pathways,string","",
fig|93061.5.peg.4,Protein,"DNA recombination and repair protein RecF",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00004,recF,fig|93061.5.peg.1651,Protein,"DNA polymerase III alpha subunit (EC 2.7.7.7)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01811,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.697,Protein,"hypothetical protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00775,,fig|93061.5.peg.698,Protein,"Excinuclease ABC subunit B",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00776,,PPI,"predicted interaction","gene neighbourhood","computational","","string","",
fig|93061.5.peg.2131,Protein,"Serine hydroxymethyltransferase (EC 2.1.2.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02354,glyA,fig|93061.5.peg.2239,Protein,"ATPase component of general energizing module of ECF transporters",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02483,cbiO,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.320,Protein,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00350,rpsR,fig|93061.5.peg.2122,Protein,"ATP synthase gamma chain (EC 3.6.3.14)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02343,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.701,Protein,"Excinuclease ABC subunit A",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00780,uvrA,fig|93061.5.peg.1531,Protein,"Chaperone protein DnaK",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01683,dnaK,PPI,"predicted interaction","interologs mapping,phylogenetic profile","computational","","string","",
fig|93061.5.peg.876,Protein,"UDP-N-acetylmuramoylalanyl-D-glutamate--L-lysine ligase (EC 6.3.2.7)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00954,,fig|93061.5.peg.878,Protein,"Peptide chain release factor 3",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00956,prfC,PPI,"predicted interaction","gene neighbourhood","computational","","string","",
fig|93061.5.peg.820,Protein,"Argininosuccinate synthase (EC 6.3.4.5)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00899,,fig|93061.5.peg.1693,Protein,"FIG009688: Thioredoxin",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01860,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.17,Protein,"Adenylosuccinate synthetase (EC 6.3.4.4)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00019,,fig|93061.5.peg.815,Protein,"NAD-specific glutamate dehydrogenase (EC 1.4.1.2)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00895,,PPI,"predicted interaction","inference","computational","","kegg pathways","",
fig|93061.5.peg.2126,Protein,"ATP synthase F0 sector subunit c (EC 3.6.3.14)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02349,,fig|93061.5.peg.2130,Protein,"Uracil phosphoribosyltransferase (EC 2.4.2.9)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02353,,PPI,"predicted interaction","gene neighbourhood","computational","","string","",
fig|93061.5.peg.416,Protein,"Methionyl-tRNA synthetase (EC 6.1.1.10)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00461,,fig|93061.5.peg.1107,Protein,"Signal recognition particle protein Ffh",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01207,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.2120,Protein,"ATP synthase epsilon chain (EC 3.6.3.14)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02340,atpC,fig|93061.5.peg.2125,Protein,"ATP synthase F0 sector subunit b (EC 3.6.3.14)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02347,,PPI,"predicted interaction","inference,interologs mapping,gene neighbourhood","computational","","biocyc,kegg pathways,gene ontology,string","",
fig|93061.5.peg.438,Protein,"Cell division protein FtsH (EC 3.4.24.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00486,,fig|93061.5.peg.439,Protein,"Chaperonin (heat shock protein 33)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00487,hslO,PPI,"predicted interaction","interologs mapping,gene neighbourhood","computational","","string","",
fig|93061.5.peg.145,Protein,"PTS system, glucose-specific IIC component / PTS system, glucose-specific IIB component (EC 2.7.1.69) / PTS system, glucose-specific IIA component",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00155,,fig|93061.5.peg.2594,Protein,"Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02869,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.1635,Protein,"Dephospho-CoA kinase (EC 2.7.1.24)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01795,coaE,fig|93061.5.peg.1681,Protein,"Formate--tetrahydrofolate ligase (EC 6.3.4.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01845,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.805,Protein,"Na(+) H(+) antiporter subunit E",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00885,,fig|93061.5.peg.809,Protein,"Na(+) H(+) antiporter subunit A",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00889,,PPI,"predicted interaction","interologs mapping,phylogenetic profile,gene neighbourhood","computational","","string","",
fig|93061.5.peg.1144,Protein,"SSU ribosomal protein S15p (S13e)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01250,rpsO,fig|93061.5.peg.1594,Protein,"Holliday junction DNA helicase RuvB",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01750,ruvB,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.387,Protein,"Cystathionine gamma-lyase (EC 4.4.1.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00422,,fig|93061.5.peg.389,Protein,"Methionine ABC transporter permease protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00424,,PPI,"predicted interaction","gene neighbourhood","computational","","string","",
fig|93061.5.peg.2429,Protein,"Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02682,,fig|93061.5.peg.2431,Protein,"Nitrite reductase [NAD(P)H] large subunit (EC 1.7.1.4)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02684,,PPI,"predicted interaction","gene neighbourhood","computational","","string","",
fig|93061.5.peg.1012,Protein,"Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01105,sdhB,fig|93061.5.peg.1160,Protein,"2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-) / 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01266,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.237,Protein,"Putative secretion accessory protein EsaA/YueB @ Bacteriophage SPP1 receptor",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00258,,fig|93061.5.peg.758,Protein,"hypothetical protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00838,,PPI,"predicted interaction","phylogenetic profile","computational","","string","",
fig|93061.5.peg.727,Protein,"3'-to-5' exoribonuclease RNase R",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00803,,fig|93061.5.peg.1450,Protein,"ADP-ribose pyrophosphatase (EC 3.6.1.13)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01593,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.598,Protein,"Bacitracin export ATP-binding protein BceA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00667,,fig|93061.5.peg.852,Protein,"Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00931,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.872,Protein,"2H phosphoesterase superfamily protein Bsu1186 (yjcG)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00951,,fig|93061.5.peg.1369,Protein,"Ferredoxin",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01504,,PPI,"predicted interaction","phylogenetic profile","computational","","string","",
fig|93061.5.peg.1302,Protein,"UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01424,murG,fig|93061.5.peg.1912,Protein,"proposed amino acid ligase found clustered with an amidotransferase",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02107,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.1103,Protein,"Ribonuclease III (EC 3.1.26.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01203,rnc,fig|93061.5.peg.2266,Protein,"LSU ribosomal protein L4p (L1e)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02511,rplD,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.1323,Protein,"Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01451,,fig|93061.5.peg.2131,Protein,"Serine hydroxymethyltransferase (EC 2.1.2.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02354,glyA,PPI,"predicted interaction","inference","computational","","kegg pathways","",
fig|93061.5.peg.1128,Protein,"Translation elongation factor Ts",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01234,tsf,fig|93061.5.peg.2248,Protein,"LSU ribosomal protein L15p (L27Ae)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02492,rplO,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.2256,Protein,"LSU ribosomal protein L24p (L26e)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02501,rplX,fig|93061.5.peg.2267,Protein,"LSU ribosomal protein L3p (L3e)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02512,rplC,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.1107,Protein,"Signal recognition particle protein Ffh",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01207,,fig|93061.5.peg.2250,Protein,"SSU ribosomal protein S5p (S2e)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02494,rpsE,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.2102,Protein,"Rod shape-determining protein RodA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02319,,fig|93061.5.peg.2118,Protein,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02337,,PPI,"predicted interaction","interologs mapping,phylogenetic profile","computational","","string","",
fig|93061.5.peg.171,Protein,"Hexose phosphate transport protein UhpT",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00183,uhpT,fig|93061.5.peg.2187,Protein,"N-acetylglucosamine-1-phosphate uridyltransferase eukaryotic (EC 2.7.7.23)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02423,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.1865,Protein,"Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23), phage associated",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02057,,fig|93061.5.peg.1880,Protein,"hypothetical protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02072,,PPI,"predicted interaction","gene neighbourhood","computational","","string","",
fig|93061.5.peg.467,Protein,"LSU ribosomal protein L10p (P0)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00520,rplJ,fig|93061.5.peg.2261,Protein,"SSU ribosomal protein S3p (S3e)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02506,rpsC,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.2131,Protein,"Serine hydroxymethyltransferase (EC 2.1.2.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02354,glyA,fig|93061.5.peg.2716,Protein,"Imidazole glycerol phosphate synthase cyclase subunit (EC 4.1.3.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_03008,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.1,Protein,"Chromosomal replication initiator protein DnaA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00001,dnaA,fig|93061.5.peg.1167,Protein,"DNA mismatch repair protein MutL",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01273,mutL,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.1124,Protein,"ATP-dependent hsl protease ATP-binding subunit HslU",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01226,hslU,fig|93061.5.peg.1622,Protein,"ATP-dependent Clp protease ATP-binding subunit ClpX",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01778,clpX,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.443,Protein,"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00491,,fig|93061.5.peg.1310,Protein,"Dihydrofolate reductase (EC 1.5.1.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01434,,PPI,"predicted interaction","interologs mapping,domain fusion","computational","","string","",
fig|93061.5.peg.1559,Protein,"Biotin carboxyl carrier protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01710,,fig|93061.5.peg.2075,Protein,"2-isopropylmalate synthase (EC 2.3.3.13)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02285,,PPI,"predicted interaction","inference","computational","","kegg pathways","",
fig|93061.5.peg.1677,Protein,"Tyrosyl-tRNA synthetase (EC 6.1.1.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01839,,fig|93061.5.peg.2074,Protein,"Ketol-acid reductoisomerase (EC 1.1.1.86)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02284,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.1110,Protein,"tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01210,,fig|93061.5.peg.1628,Protein,"Translation initiation factor 3",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01786,infC,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.15,Protein,"LSU ribosomal protein L9p",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00017,rplI,fig|93061.5.peg.2138,Protein,"LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02361,rpmE2,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.2122,Protein,"ATP synthase gamma chain (EC 3.6.3.14)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02343,,fig|93061.5.peg.2242,Protein,"SSU ribosomal protein S11p (S14e)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02486,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.547,Protein,"Arginyl-tRNA synthetase (EC 6.1.1.19)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00611,argS,fig|93061.5.peg.1062,Protein,"Isoleucyl-tRNA synthetase (EC 6.1.1.5)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01159,ileS,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.2115,Protein,"Single-stranded DNA-binding protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02334,,fig|93061.5.peg.2244,Protein,"LSU ribosomal protein L36p @ LSU ribosomal protein L36p, zinc-dependent",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02488,rpmJ,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.1354,Protein,"Nucleoside diphosphate kinase (EC 2.7.4.6)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01485,ndk,fig|93061.5.peg.1539,Protein,"DNA polymerase III delta subunit (EC 2.7.7.7)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01690,holA,PPI,"predicted interaction","inference","computational","","kegg pathways","",
fig|93061.5.peg.1323,Protein,"Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01451,,fig|93061.5.peg.2074,Protein,"Ketol-acid reductoisomerase (EC 1.1.1.86)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02284,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.983,Protein,"hypothetical protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01072,,fig|93061.5.peg.1294,Protein,"Uncharacterized protein YozC",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01414,,PPI,"predicted interaction","phylogenetic profile","computational","","string","",
fig|93061.5.peg.1761,Protein,"Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01933,,fig|93061.5.peg.2271,Protein,"DNA topoisomerase III (EC 5.99.1.2)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02517,,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.1354,Protein,"Nucleoside diphosphate kinase (EC 2.7.4.6)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01485,ndk,fig|93061.5.peg.1717,Protein,"3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01887,,PPI,"predicted interaction","inference","computational","","kegg pathways","",
fig|93061.5.peg.17,Protein,"Adenylosuccinate synthetase (EC 6.3.4.4)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00019,,fig|93061.5.peg.820,Protein,"Argininosuccinate synthase (EC 6.3.4.5)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00899,,PPI,"predicted interaction","inference","computational","","kegg pathways","",
fig|93061.5.peg.2126,Protein,"ATP synthase F0 sector subunit c (EC 3.6.3.14)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02349,,fig|93061.5.peg.2243,Protein,"SSU ribosomal protein S13p (S18e)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02487,rpsM,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.1215,Protein,"SSU ribosomal protein S14p (S29e) @ SSU ribosomal protein S14p (S29e), zinc-independent",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01329,rpsN,fig|93061.5.peg.2250,Protein,"SSU ribosomal protein S5p (S2e)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02494,rpsE,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.977,Protein,"Heme A synthase, cytochrome oxidase biogenesis protein Cox15-CtaA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01065,,fig|93061.5.peg.981,Protein,"ComK regulator",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01070,,PPI,"predicted interaction","phylogenetic profile","computational","","string","",
fig|93061.5.peg.1924,Protein,"Putative pheromone cAM373 precursor lipoprotein CamS",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02121,,fig|93061.5.peg.1928,Protein,"His repressor",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02125,,PPI,"predicted interaction","gene neighbourhood","computational","","string","",
fig|93061.5.peg.912,Protein,"N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) / Endo-beta-N-acetylglucosaminidase (EC 3.2.1.96) @ Bifunctional autolysin Atl",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00994,,fig|93061.5.peg.1765,Protein,"serine protease SplC",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01939,,PPI,"predicted interaction","phylogenetic profile","computational","","string","",
fig|93061.5.peg.138,Protein,"Acetylglutamate kinase (EC 2.7.2.8)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00147,,fig|93061.5.peg.1072,Protein,"Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01170,carB,PPI,"predicted interaction","interologs mapping","computational","","string","",
fig|93061.5.peg.2292,Protein,"Molybdopterin molybdenumtransferase (EC 2.10.1.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02542,,fig|93061.5.peg.2297,Protein,"Molybdenum ABC transporter permease protein ModB",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02547,,PPI,"predicted interaction","phylogenetic profile","computational","","string","",
fig|93061.5.peg.988,Protein,"FIG01269488: protein, clustered with ribosomal protein L32p",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01077,,fig|93061.5.peg.1060,Protein,"Putative RNA-binding protein YlmH",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01156,,PPI,"predicted interaction","phylogenetic profile","computational","","string","",
fig|93061.5.peg.764,Protein,"Thioredoxin",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00841,,fig|93061.5.peg.1223,Protein,"CcdC protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01340,,PPI,"predicted interaction","phylogenetic profile","computational","","string","",
fig|93061.5.peg.2718,Protein,"Imidazole glycerol phosphate synthase amidotransferase subunit (EC 2.4.2.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_03010,hisH,fig|93061.5.peg.2724,Protein,"hypothetical protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_03016,,PPI,"predicted interaction","gene neighbourhood","computational","","string","",
