Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.961","SA0899","VBIStaAur116463_0961","VFG001294","Staphylococcus aureus subsp. aureus MW2","sspC","Staphostatin B",,"Exoenzyme;Protease;Cysteine protease",,100,100,99,"3e-58"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2237","V070_02297",,,,,"Bacitracin export permease protein BceB",,"efflux pump conferring antibiotic resistance","25118291",,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1679","SAOUHSC_01843","VBIStaAur99865_1679","285817413","Staphylococcus aureus 04-02981",,"Cell surface receptor IsdH for hemoglobin-haptoglobin complexes",,,"19246738",100,100,98,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1198","AA076_06145",,,,,"Chromosome partition protein smc","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1040","SA0973","VBIStaAur116463_1040",,,"coaD","Phosphopantetheine adenylyltransferase (EC 2.7.7.3)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1736","V070_01754",,,,,"Histidinol-phosphate aminotransferase (EC 2.6.1.9)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.442","SAOUHSC_00490","VBIStaAur99865_0442","P56740","Staphylococcus aureus",,"Dihydroneopterin aldolase (EC 4.1.2.25)","'8-Amino-1,3-Dimethyl-3,7-Dihydropurine-2,6-Dione;3-(5-Amino-7-Hydroxy-[1,2,3]Triazolo[4,5-D]Pyrimidin-2-Yl)-Benzoic Acid;6-Hydroxymethyl-7,8-Dihydropterin;9-Methylguanine;3-(5-Amino-7-Hydroxy-[1,2,3]Triazolo[4,5-D]Pyrimidin-2-Yl)-N-[2-(2-(Hydroxymethyl-Phenylsulfanyl)-Benzyl]-Benzamide;3-(5-Amino-7-Hydroxy-[1,2,3]Triazolo[4,5-D]Pyrimidin-2-Yl)-N-(3,5-Dichlorobenzyl)-Benzamide;2-Amino-5-Bromo-6-Phenylpyrimidin-4-Ol;7,8-Dihydrobiopterin;7,8-Dihydroneopterin;2-AMINO-4-HYDROXYPYRIMIDINE-5-CARBOXYLIC ACID ETHYL ESTER'","Drug target",,100,100,99,"1e-63"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.5","SAOUHSC_00005","VBIStaAur99865_0005","P0A0K8","Staphylococcus aureus",,"DNA gyrase subunit B (EC 5.99.1.3)","Novobiocin","Drug target",,100,100,100,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2502","V070_02574",,,,,"Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.23","AA076_00125",,"VFG002420","Streptococcus pyogenes MGAS315",,"Virulence-associated cell-wall-anchored protein SasH (LPXTG motif); 5'-nucleotidase (EC 3.1.3.5)",,"Immune evasion",,100,100,95,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1243","SAOUHSC_01359","VBIStaAur99865_1243","D1QCY9","Staphylococcus aureus A9765",,"L-O-lysylphosphatidylglycerol synthase (EC 2.3.2.3)","the major facilitator superfamily (mfs).","2.A.1.3.35",,100,100,99,"0.0"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.108","SAOUHSC_00116","VBIStaAur99865_0108","VFG001299","Staphylococcus aureus subsp. aureus MW2",,"Capsular polysaccharide synthesis enzyme Cap5C; Manganese-dependent protein-tyrosine phosphatase (EC 3.1.3.48)",,"Antiphagocytosis",,100,100,98,"1e-145"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.577","SAOUHSC_00643","VBIStaAur99865_0577",,,,"CDP-glycerol: N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.310","SAOUHSC_00339","VBIStaAur99865_0310",,,,"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20) / Homolog of homocysteine-binding domain","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.623","AA076_03245",,,,,"Two-component sensor histidine kinase BceS",,"regulator modulating expression of antibiotic resistance genes","25118291",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1667","AA076_08520",,,,,"Threonyl-tRNA synthetase (EC 6.1.1.3)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.299","AA076_01510",,"YP_001440920.1","Staphylococcus aureus subsp. aureus Mu3",,"Transcriptional regulator, MarR family",,"efflux pump conferring antibiotic resistance;gene modulating antibiotic efflux",,100,100,100,"3e-73"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1297","SA1203","VBIStaAur116463_1297",,,"trpF","Phosphoribosylanthranilate isomerase (EC 5.3.1.24)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.928","SAOUHSC_01013","VBIStaAur99865_0928","15926655","Staphylococcus aureus subsp. aureus N315",,"Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)",,,"9383163",100,100,99,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1087","AA076_05585",,"P0C1S5","Staphylococcus aureus",,"Cell surface protein IsdA, transfers heme from hemoglobin to apo-IsdC","the gram-positive bacterial hemoglobin receptor (isd) family.","9.A.39.1.2","11418146;11830639;11952908;15213324;15240116;15718231;15880095;16544250;17287214;18097052;18194816",86,87,92,"1e-162"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.752","SAOUHSC_00832","VBIStaAur99865_0752","Q6GII7","Staphylococcus aureus (strain MRSA252)",,"3-dehydroquinate dehydratase I (EC 4.2.1.10)","3-Dehydroshikimate","Drug target",,100,100,97,"1e-131"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.602","AA076_03135",,,,,"CDP-glycerol: N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.246","SAOUHSC_00268","VBIStaAur99865_0246","A6QDR8","Staphylococcus aureus (strain Newman)",,"COG5444 domain protein within ESAT-6 gene cluster","the type iv (conjugal dna-protein transfer or virb) secretory pathway (ivsp) family.","3.A.7.17.1","11418146",99,100,100,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.678","SAOUHSC_00752","VBIStaAur99865_0678",,,"murB","UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Antibiotic Resistance","NDARO","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1599","SA1481","VBIStaAur116463_1599","WP_000067268.1","Bacteria","ant(9)","Aminoglycoside 9-nucleotidyltransferase (EC 2.7.7.-) => ANT(9)-I","MULTISPECIES: aminoglycoside nucleotidyltransferase ANT(9)-Ia",,,100,100,100,"1e-146"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.450","AA076_02300",,,,,"Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1622","SA1502","VBIStaAur116463_1622",,,"rplT","LSU ribosomal protein L20p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.624","SAOUHSC_00694","VBIStaAur99865_0624",,,,"Transcriptional regulator MgrA (Regulator of autolytic activity)",,"regulator modulating expression of antibiotic resistance genes","15774883;12730173",,,,
"BLAT","Antibiotic Resistance","NDARO","Staphylococcus aureus C0673","fig|1413510.3.peg.681","V070_00682",,"WP_063854920.1","Staphylococcus sciuri",,"ABC-F type ribosomal protection protein => Sal(A)","MULTISPECIES: class A beta-lactamase TEM-156",,,100,100,96,"1e-307"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2533","AA076_13180",,"A9JQL9","Staphylococcus aureus",,"Dehydrosqualene synthase (EC 2.5.1.96)","FARNESYL THIOPYROPHOSPHATE;(1R)-4-(3-phenoxyphenyl)-1-phosphonobutane-1-sulfonic acid;tripotassium (1R)-4-biphenyl-4-yl-1-phosphonatobutane-1-sulfonate","Drug target",,100,100,98,"1e-166"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.576","SAOUHSC_00642","VBIStaAur99865_0576","D1GQ18","Staphylococcus aureus (strain TW20 / 0582)",,"Teichoic acid translocation permease protein TagG","the atp-binding cassette (abc) superfamily.","3.A.1.104.2",,100,100,100,"1e-158"
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1276","SA1184","VBIStaAur116463_1276","XP_005251533.1","Homo sapiens","citB","Aconitate hydratase (EC 4.2.1.3)",,,,97,97,52,"0.0"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.767","AA076_03965",,"P00644","Staphylococcus aureus",,"Phage-encoded chromosome degrading nuclease YokF","'S,S-Propylthiocysteine;Thymidine-3',5'-Diphosphate'","Drug target",,98,100,99,"1e-125"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.713","SAOUHSC_00790","VBIStaAur99865_0713","16804506","Listeria monocytogenes EGD-e ",,"ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)",,,"10760131",94,95,80,"4e-82"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1920","AA076_10000",,,,,"Nicotinate phosphoribosyltransferase (EC 6.3.4.21)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1439","AA076_07375",,"15927036","Staphylococcus aureus subsp. aureus N315",,"DinG family ATP-dependent helicase YoaA",,,"15664928",100,100,100,"0.0"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.236","SAOUHSC_00257","VBIStaAur99865_0236","VFG002405","Staphylococcus aureus subsp. aureus MW2",,"6 kDa early secretory antigenic target ESAT-6 (EsxA)",,"Secretion system;Type VII secretion system",,100,100,100,"1e-47"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.780","AA076_04030",,,,,"3-dehydroquinate dehydratase I (EC 4.2.1.10)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2453","SAOUHSC_02709","VBIStaAur99865_2453","Q07227","Staphylococcus aureus",,"Cytolytic pore-forming protein S component => Gamma-hemolysin HlgC","the _-hemolysin channel-forming toxin (_hl) family.","1.C.3.4.3","3075655;8423103",100,100,100,"1e-185"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1088","AA076_05590",,"VFG001319","Staphylococcus aureus subsp. aureus str. Newman",,"NPQTN cell wall anchored protein IsdC",,"Iron uptake;Heme uptake",,100,100,100,"1e-129"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1249","AA076_06405",,,,,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)",,"protein altering cell wall charge conferring antibiotic resistance","22238576",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2170","AA076_11340",,,,,"SSU ribosomal protein S13p (S18e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1351","AA076_06920",,,,,"Phosphoribosylanthranilate isomerase (EC 5.3.1.24)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1","SA0001","VBIStaAur116463_0001",,,"dnaA","Chromosomal replication initiator protein DnaA","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1531","SAOUHSC_01683","VBIStaAur99865_1531","G4NXA5","Bacillus subtilis subsp. spizizenii TU-B-10","dnaK","Chaperone protein DnaK","the cation channel-forming heat shock protein-70 (hsp70) family.","1.A.33.1.4",,85,85,82,"1e-251"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.903","SA0847","VBIStaAur116463_0903","Q2FZR5","Staphylococcus aureus (strain NCTC 8325)","oppD","Oligopeptide ABC transporter, ATP-binding protein OppD (TC 3.A.1.5.1)","the atp-binding cassette (abc) superfamily.","3.A.1.5.19",,89,99,100,"1e-186"
"BLAT","Transporter","TCDB","Staphylococcus aureus C0673","fig|1413510.3.peg.641","V070_00641",,"G4NXA5","Bacillus subtilis subsp. spizizenii TU-B-10",,"Chaperone protein DnaK","the cation channel-forming heat shock protein-70 (hsp70) family.","1.A.33.1.4",,95,95,81,"1e-272"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.519","V070_00518",,,,,"hypothetical protein","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2352","V070_02419",,,,,"UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.806","SAOUHSC_00886","VBIStaAur99865_0806","P60686","Staphylococcus aureus",,"Na(+) H(+) antiporter subunit D","the monovalent cation (k(+) or na(+)):proton antiporter-3 (cpa3) family.","2.A.63.1.3","17293423;9852009",100,100,100,"1e-280"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1389","AA076_07115",,"156979726","Staphylococcus aureus subsp. aureus Mu3",,"Na(+)-dependent branched-chain amino acid transporter",,,"15664928",100,100,100,"1e-252"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.439","AA076_02245",,"Q6GJI1","Staphylococcus aureus (strain MRSA252)",,"Methionyl-tRNA synthetase (EC 6.1.1.10)","REP8839","Drug target",,100,100,99,"0.0"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus C0673","fig|1413510.3.peg.906","V070_00908",,"P66010","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"Thioredoxin reductase (EC 1.8.1.9)","Azelaic Acid","Drug target",,98,96,81,"1e-146"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1636","AA076_08365",,,,,"LSU ribosomal protein L21p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.118","AA076_00600",,"VFG001311","Staphylococcus aureus subsp. aureus MW2",,"UDP-N-acetyl-D-mannosamine dehydrogenase (EC 1.1.1.336)",,"Antiphagocytosis",,100,100,98,"1e-242"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2430","AA076_12655",,"G8V0I4","Staphylococcus aureus subsp. aureus 11819-97",,"Nickel ABC transporter, substrate-binding protein NikA (TC 3.A.1.5.3)","the atp-binding cassette (abc) superfamily.","3.A.1.5.33",,100,100,99,"0.0"
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.681","SA0650","VBIStaAur116463_0681","TTDR01441",,"norA","MFS-type transporter quinolone resistance protein NorA",,,,100,100,100,"1e-220"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.76","V070_00076",,,,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1062","SAOUHSC_01159","VBIStaAur99865_1062",,,"ileS","Isoleucyl-tRNA synthetase (EC 6.1.1.5)",,"antibiotic target in susceptible species","7929087",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1179","AA076_06050",,,,,"Methionyl-tRNA formyltransferase (EC 2.1.2.9)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1987","AA076_10340",,,,,"Dihydroxy-acid dehydratase (EC 4.2.1.9)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2543","SA2344","VBIStaAur116463_2543",,,"copA","Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1353","SA1259","VBIStaAur116463_1353",,,"dfrA","Dihydrofolate reductase (EC 1.5.1.3)",,"antibiotic target in susceptible species","20169085;25288078",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.19","SAOUHSC_00021","VBIStaAur99865_0019",,,,"Two-component sensor kinase SA14-24","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Antibiotic Resistance","NDARO","Staphylococcus aureus C0673","fig|1413510.3.peg.1410","V070_01423",,"WP_048540464.1","Staphylococcus sciuri",,"Penicillin-binding protein PBP2a, methicillin resistance determinant MecA, transpeptidase","PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA1",,,100,100,97,"0.0"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1340","AA076_06865",,"82750952","Staphylococcus aureus RF122 ",,"L-O-lysylphosphatidylglycerol synthase (EC 2.3.2.3)",,,"11342591",100,100,99,"0.0"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1252","SAOUHSC_01368","VBIStaAur99865_1252","15926949","Staphylococcus aureus subsp. aureus N315","trpD","Anthranilate phosphoribosyltransferase (EC 2.4.2.18)",,,"9383163",100,100,99,"1e-188"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.849","SA0795","VBIStaAur116463_0849",,,"dltC","D-alanine--poly(phosphoribitol) ligase ACP subunit (EC 6.1.1.13)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1262","V070_01269",,,,,"LSU ribosomal protein L4p (L1e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.137","SA0132","VBIStaAur116463_0137","Q5PU79","Staphylococcus aureus",,"Tetracycline resistance, MFS efflux pump => Tet(38)","the major facilitator superfamily (mfs).","2.A.1.3.22","15774883",100,100,100,"1e-250"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1481","AA076_07595",,,,,"Segregation and condensation protein B","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.741","AA076_03840",,"16804506","Listeria monocytogenes EGD-e ",,"ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)",,,"10760131",94,95,80,"4e-82"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.511","SA0486","VBIStaAur116463_0511",,,"gltX","Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1162","AA076_05970",,,,,"Aspartate carbamoyltransferase (EC 2.1.3.2)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.904","SA0848","VBIStaAur116463_0904","Q2FZR4","Staphylococcus aureus (strain NCTC 8325)","oppF","Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)","the atp-binding cassette (abc) superfamily.","3.A.1.5.19",,100,100,100,"1e-177"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1182","AA076_06065",,"15926802","Staphylococcus aureus subsp. aureus N315",,"Protein serine/threonine phosphatase PrpC, regulation of stationary phase",,,"20552019",100,100,99,"1e-141"
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1342","SA1248","VBIStaAur116463_1342","YP_001332362.1","Staphylococcus aureus subsp. aureus str. Newman",,"Putative response regulator ArlR",,"efflux pump conferring antibiotic resistance;gene modulating antibiotic efflux",,58,96,100,"4e-68"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1921","SAOUHSC_02117","VBIStaAur99865_1921",,,"gatA","Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1453","SA1348","VBIStaAur116463_1453",,,"bfmBAA","Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1938","SAOUHSC_02137","VBIStaAur99865_1938","Q2FFH9","Staphylococcus aureus (strain USA300)",,"Sodium-dependent anion transporter family","the divalent anion:na(+) symporter (dass) family.","2.A.47.1.11","16517273",100,100,99,"1e-298"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.710","SA0679","VBIStaAur116463_0710",,,,"Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.841","SAOUHSC_00920","VBIStaAur99865_0841",,,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2718","AA076_14115",,"P20021","Staphylococcus aureus",,"Cadmium-transporting ATPase (EC 3.6.3.3)","the p-type atpase (p-atpase) superfamily.","3.A.3.6.1","2524829",98,98,92,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1558","AA076_07975",,,,,"Diacylglycerol kinase (EC 2.7.1.107)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.273","V070_00281",,,,,"SSU ribosomal protein S2p (SAe)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.749","AA076_03880",,"XP_005256578.1","Homo sapiens","eno","Enolase (EC 4.2.1.11)",,"","",96,98,50,"0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1188","SA1109","VBIStaAur116463_1188",,,"nusA","Transcription termination protein NusA","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2585","SA2384","VBIStaAur116463_2585",,,"ermA","23S rRNA (adenine(2058)-N(6))-dimethyltransferase (EC 2.1.1.184) => Erm(A)",,"antibiotic target modifying enzyme","11909834;15980403",,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.845","SAOUHSC_00924","VBIStaAur99865_0845","Q2FZR6","Staphylococcus aureus (strain NCTC 8325)",,"Oligopeptide ABC transporter, permease protein OppC (TC 3.A.1.5.1)","the atp-binding cassette (abc) superfamily.","3.A.1.5.19",,100,100,100,"1e-204"
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2493","AA076_12980",,"TTDR00559",,,"LPXTG specific sortase A",,,,100,100,99,"1e-116"
